Code commune,pct_voix_exp_2014,pct_voix_exp_2020,part_diplome_14,part_diplome_20,delta_pct_diplome,part_cadres_2014,part_cadres_2020,delta_cadres,pop2014,pop2020,delta_pop,MED13,MED19
19246,48.94,0.0,0.1644314868804669,0.19643950599775092,0.032008019117284014,0.027988338192419828,0.0538334033155624,0.02584506512314257,1757.0,1883.0,126.0,20875.3333333333,22460
19275,39.1,44.74,0.15370138313118648,0.16601178781925344,0.012310404688066962,0.03295594006995932,0.03710980135341629,0.004153861283456968,9771.999999999996,9162.0,-609.9999999999964,18736.0,20240
21038,46.57,0.0,0.09146636553443462,0.10252200772693701,0.011055642192502393,0.019039278833575184,0.020892226301483595,0.0018529474679084106,7835.000000000003,7621.0,-214.00000000000273,18412.0,19980
21231,52.84,65.15,0.24753404123655234,0.27301962038431016,0.025485579147757814,0.09681882991284992,0.09959556371580999,0.002776733802960077,153668.0,159105.99999999997,5437.999999999971,20572.6666666667,21830
21263,53.8,0.0,0.22156862745098038,0.2614645142196055,0.0398958867686251,0.0718954248366013,0.09972893593480814,0.027833511098206837,1530.0,1673.0,143.0,24906.0,26610
21485,43.95,0.0,0.16457241338848916,0.1960585890653002,0.03148617567681103,0.04798470494598416,0.060519056054251674,0.012534351108267512,2706.0,2535.0,-171.0,20468.0952380952,22060
22054,0.0,10.43,0.16653816499614496,0.21406420445115168,0.04752603945500672,0.03084040092521203,0.0406461119031619,0.009805710977949869,3891.0,3916.0,25.0,21681.5,23520
22168,23.65,12.91,0.266409278977715,0.30148947481678406,0.03508019583906907,0.07397706717194305,0.06899579520560051,-0.004981271966342543,7279.999999999993,7149.0,-130.99999999999272,22451.0,24850
22222,49.76,55.099999999999994,0.16196236559139784,0.20131339997628003,0.03935103438488219,0.044802867383512544,0.034144790662995174,-0.01065807672051737,4464.0,4560.0,96.0,20612.6086956522,21790
22278,33.0,59.89,0.21227229742121506,0.24130295810062316,0.0290306606794081,0.06370295249386661,0.06847740689891899,0.004774454405052378,45207.0,44166.0,-1041.0,18770.4347826087,19960
