COM,delta_elec,D_elec_2014,D_elec_2020,pct_voix_exp_2014,pct_voix_exp_2020,Code Nuance 2014,Code Nuance 2020,part_diplome_14,part_diplome_20,delta_pct_diplome,part_cadres_2014,part_cadres_2020,pop2014,pop2020,delta_pop,MED13,MED19
69194,0.0,0.0,0.0,47.78,50.29,LDVD,LDVD,0.43655008960829805,0.48099134972769203,0.04444126011939398,0.16564603265366076,0.19905983575978117,6526.999999999976,7124.0,597.0000000000236,37028.8888888889,40250
69199,1.0,0.0,1.0,51.92,51.68,LDVD,LUG,0.1062855853816241,0.11826400038120333,0.011978414999579232,0.021196158442817473,0.020753371847236284,17735.000000000004,19500.0,1764.9999999999964,15336.0,16080
69204,0.0,0.0,0.0,49.46,45.08,LUDI,LDVC,0.2738549457099473,0.2990253494334066,0.0251704037234593,0.10752018265402603,0.11327865682015426,21054.0,20970.999999999996,-83.00000000000364,23881.7391304348,25710
69256,0.0,1.0,1.0,41.66,44.3,LSOC,LSOC,0.11322420810949142,0.1355018791538217,0.022277671044330274,0.02709323090428459,0.0327070370399717,45294.0,51761.0,6467.0,14937.8260869565,16130
69259,0.0,0.0,0.0,37.64,40.02,LFG,LCOM,0.10602230735555263,0.13502047698703484,0.028998169631482218,0.025975786994839236,0.028937585676485685,62574.99999999999,66765.00000000001,4190.000000000022,15621.0,16360
69266,0.0,1.0,1.0,45.47,70.38,LUG,LUG,0.25232620221230134,0.2880617998443495,0.035735597632048144,0.10317542485411874,0.11957658145231355,148543.0,154781.0,6238.0,18899.3333333333,20610
69271,0.0,0.0,0.0,48.1,42.09,LDVD,LDVD,0.2585840170161045,0.3016789021638537,0.04309488514774917,0.11951787703838752,0.1346891272051693,9873.0,10844.000000000002,971.0000000000018,26013.8095238095,27990
69283,0.0,0.0,0.0,45.79,58.53,LUMP,LLR,0.19711506263323858,0.22891536966669201,0.031800307033453434,0.0793300976696591,0.0789140517361936,12626.0,13684.00000000001,1058.000000000009,22681.2,24700
69292,0.0,0.0,0.0,42.58,51.32,LDIV,LDVC,0.22985209146156863,0.295555886383664,0.06570379492209535,0.07761101000484953,0.09549041248834547,5449.0,6678.0,1229.0,20721.4285714286,23360
70285,0.0,1.0,1.0,41.87,52.68,LSOC,LDVG,0.15428903090175966,0.17482942695531017,0.020540396053550514,0.03952886221236046,0.042349207709204736,9966.999999999996,10592.0,625.0000000000036,18422.0,19680
71014,0.0,0.0,0.0,51.93,52.96,LDIV,LDVC,0.16297233721698995,0.15218999773057174,-0.010782339486418213,0.043384366231946435,0.04787943477266933,13955.000000000002,13204.999999999987,-750.0000000000146,18086.0,19190
71105,0.0,0.0,0.0,39.17,45.89,LDIV,LDVC,0.24363594114164833,0.2507255520504732,0.007089610908824873,0.06905386160197226,0.07129337539432176,6968.999999999998,7925.0,956.0000000000018,22429.3333333333,23890
71137,1.0,0.0,1.0,44.43,47.02,LDVD,LDVG,0.17424083769633508,0.21018526466955303,0.03594442697321795,0.060732984293193716,0.06298698843259541,4775.0,4931.0,156.0,20034.0,21970
71202,0.0,0.0,0.0,48.81,40.61,LDVD,LNC,0.22679857960070499,0.23043712898003238,0.0036385493793273938,0.05375543756922906,0.07285483000539665,1946.0,1853.0,-93.0,22478.0,24000
71306,0.0,0.0,0.0,50.36,46.57,LDVD,LDVD,0.09980449880169705,0.12196126465189594,0.022156765850198892,0.024665254976052178,0.02247718072107566,18902.0,17238.999999999996,-1663.0000000000036,16972.0,18540
72001,0.0,0.0,0.0,41.95,51.1,LDVD,LNC,0.20355610055180867,0.25755262131890133,0.05399652076709266,0.06744328632740655,0.06336762833972458,1623.0,1692.0,69.0,21842.2222222222,23150
72124,0.0,0.0,0.0,59.34,51.18,LMDM,LDVC,0.12478485370051635,0.15262425156173245,0.0278393978612161,0.03549913941480207,0.0464379474192275,4648.0,4752.0,104.0,19207.3333333333,20780
72181,0.0,1.0,1.0,45.74,63.14,LUG,LSOC,0.20856209425187122,0.2314977838588395,0.02293568960696829,0.07072550823200138,0.0762567675044108,143813.0,145154.99999999997,1341.999999999971,19112.53,20480
73029,1.0,0.0,1.0,50.65,44.02,LDVD,LDVG,0.29208172983565256,0.3158505902844978,0.02376886044884524,0.0970096992388193,0.09870330946390556,4617.0,5167.0,550.0,23298.0,24160
73054,0.0,0.0,0.0,35.8,62.55,LDVD,LDIV,0.18731121463640574,0.22428308725030377,0.03697187261389803,0.03800716431896159,0.049050094489170394,7203.999999999993,7160.0,-43.999999999992724,20403.5,22400
73065,1.0,0.0,1.0,54.74,52.75,LUD,LDVG,0.22715415820125068,0.2625251325609292,0.03537097435967851,0.07647020252231322,0.08620185903894896,59490.0,59172.0,-318.0,19349.3333333333,20790
73227,0.0,0.0,0.0,44.92,46.12,LDIV,LNC,0.26091340812415914,0.2955894826123834,0.03467607448822424,0.04734362510236705,0.06361323155216285,1910.0,2358.0,448.0,22520.0,23610
73296,0.0,0.0,0.0,50.51,49.36,LDIV,LNC,0.2735481389314585,0.30655557821125695,0.033007439279798434,0.04126822760106438,0.04620816682883497,2587.0,2016.0,-571.0,20953.3333333333,21810
74010,1.0,0.0,1.0,45.11,44.74,LUD,LECO,0.28222731540173907,0.30594438486059145,0.02371706945885238,0.10135453238096916,0.10256974955280539,53285.00000000001,131766.0,78481.0,21676.5,24870
74082,0.0,0.0,0.0,43.37,41.27,LDVD,LDVD,0.316766453013422,0.302580167480371,-0.014186285533051013,0.1399736845627434,0.11680789462795217,3906.000000000015,3973.0,66.999999999985,38564.875,41420
74096,0.0,0.0,0.0,43.73,37.73,LDVD,LDIV,0.24642850999609475,0.28248844632586134,0.03605993632976659,0.08516104573171696,0.09766701526361479,4314.999999999986,4665.0,350.00000000001364,29630.0,33470
74123,1.0,0.0,1.0,43.01,38.29,LDVD,LDVG,0.15280515044015242,0.19103028156774884,0.03822513112759643,0.03389830508474576,0.04475534595280553,7611.0,7590.999999999994,-20.000000000006366,20154.0,22480
74208,1.0,0.0,1.0,29.56,61.61,LDVD,LDVG,0.20936923180117759,0.22353859644450258,0.014169364643324994,0.054056148321415455,0.060407746067691455,10795.0,11350.0,555.0,21760.4761904762,23930
74224,1.0,0.0,1.0,45.21,40.79,LDVD,LECO,0.22953971280190846,0.2937273304324647,0.06418761763055622,0.07245241910334023,0.08605587560215947,11464.999999999998,11154.99999999999,-310.0000000000073,24397.1428571429,27050
74281,0.0,0.0,0.0,39.12,48.36,LDVD,LDVD,0.2089994766442619,0.23999576948807977,0.030996292843817858,0.05619220846171883,0.06050863166027275,34973.00000000001,36626.0,1652.9999999999927,21162.6666666667,23080
76255,1.0,0.0,1.0,49.38,49.03,LDVD,LDVG,0.1337271262922152,0.1631581273809948,0.029431001088779607,0.04116797065374058,0.04762961307279565,7139.9999999999945,6653.0,-486.99999999999454,19388.0,20690
76259,0.0,0.0,0.0,52.82,51.52,LUD,LDVD,0.11881325289443226,0.1335085586896361,0.014695305795203839,0.03468677838263977,0.032096574472003855,19344.0,18054.0,-1290.0,17457.0,18940
76451,0.0,0.0,0.0,56.52,49.98,LUD,LUD,0.3225285445043042,0.3506849054754767,0.028156360971172523,0.13278524484776152,0.14339477250066168,19325.999999999996,19686.000000000025,360.0000000000291,26068.8888888889,27790
76540,0.0,1.0,1.0,46.81,67.12,LUG,LUG,0.25340014427157426,0.2883800986881688,0.034979954416594516,0.11463531837845055,0.12702660369166843,110618.0,114187.0,3569.0,19263.3333333333,20620
76681,0.0,1.0,1.0,33.23,48.42,LUG,LDVG,0.1683235954766331,0.18722329583670796,0.018899700360074878,0.056002837627019394,0.059085749055245246,28910.000000000004,29071.0,160.99999999999636,19451.0,20550
77014,0.0,0.0,0.0,40.04,60.22,LDVD,LLR,0.2563754346904634,0.308857106622304,0.05248167193184056,0.1037376204983496,0.12585472233579112,13929.999999999996,13544.999999999987,-385.0000000000091,21392.8333333333,23290
77022,0.0,0.0,0.0,47.89,55.14,LDVD,LNC,0.33849751499695024,0.40481927710843374,0.0663217621114835,0.09805343633412934,0.15261044176706828,1225.0,1245.0,20.0,32512.0,34740
77037,0.0,0.0,0.0,45.09,36.73,LDVD,LDVC,0.3589822635272437,0.4011727267445212,0.042190463217277485,0.1911707664412467,0.22354564089069676,5604.999999999997,5933.0,328.00000000000273,30262.3684210526,32120
77053,0.0,1.0,1.0,47.93,51.22,LSOC,LSOC,0.18428306739501032,0.21434160918338394,0.03005854178837361,0.07718421187339788,0.07537777461862706,16563.0,19161.00000000001,2598.000000000011,22934.6666666667,23850
77055,1.0,0.0,1.0,50.81,61.18,LUD,LDVG,0.13712596705474345,0.17040434022105705,0.0332783731663136,0.047479337324696086,0.042772151410718204,4450.0,4890.0,440.0,21459.8846153846,22060
77058,0.0,0.0,0.0,40.57,47.99,LUD,LLR,0.32819140476160985,0.3579365786133148,0.029745173851704942,0.16898702095968096,0.1714091925571881,25909.99999999998,26550.99999999996,640.9999999999782,23792.8571428571,25380
77186,0.0,0.0,0.0,45.77,60.38,LDVD,LDVC,0.3404699440385142,0.3742728230497922,0.033802879011277986,0.13081269665556858,0.15676262133044028,14637.000000000002,15903.000000000002,1266.0,23616.6666666667,25870
77288,0.0,0.0,0.0,52.07,50.6,LUD,LDVC,0.19760633255400775,0.21247954099397337,0.014873208439965618,0.0812457982537629,0.07350007115262021,40010.99999999999,41609.00000000002,1598.000000000029,17438.6666666667,18540
77295,-1.0,1.0,0.0,42.67,45.23,LDVG,LNC,0.2297592997811816,0.2734567649342794,0.0436974651530978,0.13129102844638946,0.14432654593466426,1333.0,1379.0,46.0,25665.75,28540
77327,-1.0,1.0,0.0,51.73,45.04,LUG,LLR,0.10608006557337389,0.124927624752214,0.01884755917884011,0.04044209097219007,0.02977600171898431,8549.000000000025,8904.0,354.99999999997453,18048.5714285714,18890
77413,0.0,0.0,0.0,41.82,47.58,LDVD,LDVD,0.1766442088162482,0.22342627168362145,0.04678206286737324,0.08809388923504204,0.11962466567189374,3557.999999999992,3849.0,291.0000000000082,24933.0,26780
77464,-1.0,1.0,0.0,50.92,46.99,LDVG,LDVC,0.25677802185352844,0.2876420614735901,0.03086403962006168,0.11080575092139709,0.11542068609570835,9301.0,10427.0,1126.0,23347.9166666667,24410
77493,-1.0,1.0,0.0,55.18,44.23,LSOC,LNC,0.11570008539364994,0.1489750333421153,0.03327494794846535,0.06388900787255483,0.04773043585434055,3223.000000000006,3186.0,-37.00000000000591,21464.5,23920
77495,0.0,1.0,1.0,41.23,43.34,LUG,LSOC,0.1951488424263047,0.21421407090986302,0.019065228483558322,0.07699818995784513,0.10651778313723984,7156.000000000007,8564.0,1407.9999999999927,24081.3333333333,24130
77514,1.0,0.0,1.0,52.45,50.26,LDVD,LUG,0.17906278806168333,0.18381129974819266,0.004748511686509332,0.0689994442989547,0.05969737041482179,25888.0,26699.99999999999,811.9999999999891,20495.3333333333,21760
77531,0.0,0.0,0.0,52.91,50.92,LDVD,LNC,0.12152186257808063,0.1521137302983262,0.030591867720245566,0.04202157864849517,0.04214900931886833,1761.0,1645.0,-116.0,20243.0769230769,21590
78005,0.0,0.0,0.0,52.32,56.28,LDVD,LDVD,0.20880062943499134,0.2516564889115472,0.042855859476555846,0.09710603898811823,0.11371496086296157,20923.000000000007,21660.000000000007,737.0,21257.7777777778,22260
78015,1.0,0.0,1.0,37.21,44.98,LDVD,LVEC,0.30681509971287585,0.3346262557673322,0.027811156054456332,0.14912223412254685,0.1628692047176367,12117.0,13235.999999999987,1118.9999999999873,27218.5714285714,28380
78123,1.0,0.0,1.0,46.92,47.17,LDVD,LECO,0.24615299110101826,0.27137679250434715,0.025223801403328888,0.11841612599942435,0.11881871987808204,15343.000000000002,17417.0,2073.999999999998,19405.4230769231,21290
78220,0.0,0.0,0.0,53.79,48.82,LDVD,LDVC,0.2664903775525195,0.30559320850950555,0.03910283095698608,0.13045394446892905,0.16502658877566184,6807.0,6737.0,-70.0,26571.6666666667,28100
78311,0.0,0.0,0.0,66.38,46.65,LDVD,LDVC,0.29806073508592773,0.365394420277982,0.0673336851920543,0.17260953629809692,0.2108685357133174,32481.000000000004,33250.0,768.9999999999964,26649.3333333333,28930
78321,0.0,0.0,0.0,50.17,42.5,LDVD,LDVC,0.341417203486169,0.35787514961573946,0.016457946129570467,0.18112921561197423,0.17678896815258657,5278.0,5803.0,525.0,30703.8888888889,32070
78350,0.0,0.0,0.0,45.67,49.34,LDVD,LDVD,0.39709388362218484,0.4456027931892328,0.04850890956704795,0.19794100546297877,0.19605484854983793,7059.000000000015,7341.99999999999,282.99999999997544,35591.9047619048,35700
78362,0.0,0.0,0.0,30.26,55.85,LFN,LDVC,0.15178692308841354,0.18303291436932823,0.03124599128091468,0.05553221070068708,0.06714496957386284,19857.999999999996,20844.0,986.0000000000036,18676.0555555556,19530
78367,0.0,0.0,0.0,45.78,60.89,LDVD,LNC,0.4174800983675981,0.4684902182415843,0.05101011987398624,0.24091008651777002,0.21201409085237205,3562.0,3669.0,107.0,37539.7142857143,37700
78397,0.0,0.0,0.0,35.74,55.36,LUD,LREM,0.3474157696008991,0.3849082618505605,0.03749249224966139,0.18354829670803366,0.19102324065287585,6684.000000000015,6831.0,146.99999999998545,31534.2857142857,32480
78517,0.0,0.0,0.0,46.55,46.84,LUD,LDVD,0.30232156245362307,0.34171959703195265,0.03939803457832958,0.13152526705347387,0.15545327740000842,25755.0,27042.999999999975,1287.9999999999745,24938.0,26960
78537,-1.0,1.0,0.0,53.78,48.29,LSOC,LDVD,0.2509461905545499,0.292082960652253,0.04113677009770306,0.11387197630409741,0.14269291218989621,6077.0,5791.0,-286.0,26927.1428571429,28560
78621,0.0,1.0,1.0,50.96,40.4,LSOC,LDVG,0.11756117139713772,0.15112144082132595,0.03356026942418823,0.03753766582705112,0.04922650942369699,31853.999999999993,33419.0,1565.0000000000073,16100.0,17450
78624,0.0,0.0,0.0,36.86,47.52,LDVD,LDIV,0.28223793581184786,0.321414620633482,0.03917668482163411,0.1474058551941727,0.15485111340480184,11973.0,12360.00000000001,387.0000000000091,26566.0,27790
78650,0.0,0.0,0.0,36.94,32.54,LDVD,LREM,0.4532323093367813,0.5214133500475719,0.06818104071079062,0.23947182897808833,0.2618659880521476,15928.999999999998,15619.0,-309.9999999999982,39094.0,41480
78672,0.0,0.0,0.0,55.33,40.0,LDVD,LDVD,0.39266263315204086,0.4403515619403762,0.04768892878833536,0.24423673783276773,0.22792159997012418,5175.0,5476.0,301.0,38004.2857142857,37870
78688,0.0,0.0,0.0,42.08,53.1,LDVD,LDVC,0.4129087970531085,0.4683254111403573,0.055416614087248794,0.24850965756155527,0.25453207335111494,11358.0,10722.0,-636.0,33356.8,34760
79257,-1.0,1.0,0.0,45.89,53.47,LDVG,LNC,0.1060609931167772,0.1404177587109237,0.03435676559414651,0.030303140890507698,0.018720827084110638,1593.0000000000052,1523.0,-70.00000000000523,18412.0,20370
80010,0.0,0.0,0.0,50.16,57.37,LDIV,LNC,0.19585819585819583,0.23879382281339814,0.04293562695520231,0.061425061425061295,0.08236094938647157,2870.0000000000077,2778.0,-92.00000000000773,21076.2,22420
80013,0.0,0.0,0.0,51.41,54.48,LUDI,LNC,0.088894430924559,0.11106895611218434,0.022174525187625346,0.01477815440929619,0.02453979725970699,2368.0,2331.0,-37.0,17005.2,18360
80021,0.0,0.0,0.0,50.39,45.79,LUD,LUC,0.1966860298445626,0.22392069654995067,0.027234666705388072,0.08057774587468312,0.08517178125434668,132478.99999999997,134167.00000000006,1688.0000000000873,17376.0,18820
80253,0.0,0.0,0.0,50.9,47.2,LUDI,LDIV,0.09337112265784915,0.11439852304301115,0.021027400385162,0.019681939851991813,0.015283187881748124,6351.0,5870.0,-481.0,16360.4,17610
80338,0.0,0.0,0.0,42.4,44.13,LDIV,LNC,0.14276564371224756,0.16648402743718965,0.023718383724942088,0.04018588489678074,0.043319720221197795,1874.0,1815.0,-59.0,20538.4615384615,22220
80489,0.0,1.0,1.0,45.14,52.18,LUG,LDVG,0.13596094738745254,0.15991160901642065,0.023950661628968112,0.039775809076116435,0.05900044156624815,5531.0,5815.0,284.0,19540.0,20570
80620,0.0,0.0,0.0,46.74,39.61,LDVD,LDIV,0.11608610633227634,0.13193452336523784,0.015848417032961498,0.03199226625993421,0.03188952602721428,7676.000000000016,7444.00000000001,-232.00000000000637,16501.0714285714,17980
80677,0.0,0.0,0.0,46.31,41.49,LDVD,LNC,0.08218390804597699,0.11351259064547739,0.031328682599500404,0.011494252873563274,0.029064205261427174,1742.9999999999925,1575.0,-167.9999999999925,17238.6666666667,19300
81004,0.0,0.0,0.0,46.07,49.95,LDVD,LDVC,0.22031061576533523,0.25088323273394775,0.03057261696861252,0.06253980620960975,0.06664640964985154,49531.0,49094.000000000015,-436.99999999998545,19399.4444444444,20710
81060,0.0,1.0,1.0,37.35,49.04,LUG,LDVG,0.10391836563950106,0.1301414044057251,0.026223038766224047,0.01981487004436072,0.02709443090005916,9541.999999999996,9870.0,328.00000000000364,17646.0833333333,18470
81099,0.0,0.0,0.0,49.22,52.88,LUDI,LDVD,0.17132744361556954,0.21408161952564017,0.042754175910070635,0.04799671876661511,0.04991164760092319,15077.000000000004,15245.0,167.99999999999636,18227.7777777778,19570
81105,0.0,1.0,1.0,45.54,44.02,LUG,LDVG,0.10546646864641576,0.12324377475499233,0.01777730610857657,0.025045666496460343,0.028653325523142866,12063.000000000004,12913.999999999996,850.9999999999927,16749.3333333333,17780
82033,-1.0,1.0,0.0,63.05,51.91,LDVG,LDVC,0.11119624027660667,0.12677433435922855,0.015578094082621882,0.0313070629945237,0.03108795559364043,13764.999999999996,14130.999999999987,365.9999999999909,17480.0,18880
82096,0.0,0.0,0.0,48.5,56.76,LDVD,LNC,0.10423257070412088,0.12914815245670375,0.024915581752582863,0.03541865355033442,0.038049437184053826,3184.0,3140.0,-44.0,17811.9230769231,19540
82112,0.0,0.0,0.0,41.73,62.45,LDVD,LRN,0.12964778800847332,0.14454940035461822,0.014901612346144899,0.03432745477722882,0.032268643348806844,12407.999999999996,13738.000000000013,1330.0000000000164,16957.8260869565,18110
82121,0.0,0.0,0.0,51.34,54.46,LUD,LLR,0.1991282469247179,0.2348596497931362,0.035731402868418305,0.058441116592979306,0.06307907799376186,58826.00000000002,61677.00000000002,2851.0,18868.4848484849,20520
82131,0.0,0.0,0.0,45.97,53.42,LDIV,LNC,0.1642943911767541,0.189375,0.025080608823245892,0.035422062674035644,0.03125,1533.0,1600.0,67.0,18904.5,20210
83009,0.0,0.0,0.0,57.05,52.52,LUD,LDVC,0.2404777981712985,0.3034473347932617,0.0629695366219632,0.05478504839731283,0.07476046370668987,7878.000000000004,8359.0,480.99999999999636,22247.8333333333,24550
83016,0.0,0.0,0.0,47.36,55.29,LDVD,LDIV,0.23436338536688966,0.27905704058301517,0.044693655216125505,0.07688223425719444,0.07767234440098471,9417.0,9802.0,385.0,21985.5,24050
83034,0.0,0.0,0.0,50.73,49.81,LUD,LDVD,0.2596100926631023,0.30181073034543704,0.04220063768233473,0.07093205999288264,0.07083874396877299,9986.00000000003,9462.0,-524.0000000000291,23406.1111111111,25690
83042,0.0,0.0,0.0,53.1,58.02,LFN,LEXD,0.11997209051103448,0.17843237406301204,0.05846028355197756,0.02743272209130234,0.03804542403829066,12516.999999999996,11793.999999999987,-723.0000000000091,18431.0,19920
83049,0.0,0.0,0.0,39.47,35.46,LUD,LDVC,0.20600655627249673,0.24041354741829402,0.03440699114579729,0.0556759582682437,0.06178042971257221,10561.999999999996,12298.0,1736.0000000000036,20456.0,22170
83058,0.0,0.0,0.0,43.06,46.88,LDVD,LDVD,0.1988416514179294,0.23393747734305936,0.03509582592512997,0.05120445528874869,0.062261883929300356,4364.999999999992,4195.0,-169.99999999999181,21675.25,23210
83069,0.0,0.0,0.0,39.7,48.2,LUD,LLR,0.21860317006295102,0.25923431497503785,0.04063114491208683,0.04989956616810589,0.05383183360243858,56502.00000000001,54615.0,-1887.0000000000073,19910.3333333333,21800
83073,0.0,0.0,0.0,42.03,55.73,LFN,LDVC,0.1413927221389968,0.14931555161877547,0.007922829479778654,0.03786113794351128,0.03325438363106439,10501.999999999996,11058.000000000013,556.0000000000164,18381.3333333333,19720
83098,0.0,0.0,0.0,47.95,48.53,LUD,LLR,0.2425732941505838,0.27532100681207017,0.03274771266148638,0.07108920671452715,0.06624815281694446,10563.999999999996,10496.0,-67.99999999999636,22448.5714285714,24380
83107,0.0,0.0,0.0,43.73,56.74,LUMP,LDVC,0.19137706266887616,0.2334949853252642,0.04211792265638803,0.04632322234671834,0.048214857345148215,12344.000000000004,14335.00000000001,1991.0000000000055,21483.3333333333,23380
83116,1.0,0.0,1.0,42.43,47.49,LUMP,LDVG,0.19128196564304817,0.23199943464318745,0.040717469000139284,0.0670647728515609,0.07208303803821255,15752.999999999996,17467.99999999999,1714.9999999999927,20896.6666666667,23020
83119,0.0,0.0,0.0,47.19,41.68,LDVD,LDVD,0.19446568555090396,0.22583333333333333,0.03136764778242937,0.0383319826714729,0.05416666666666667,4352.9999999999945,3600.0,-752.9999999999945,22046.8,24120
83121,0.0,1.0,1.0,39.68,46.18,LDVG,LDVG,0.16541158140742665,0.18320968510436622,0.01779810369693957,0.04518306933264087,0.030588621582360382,3851.0,3771.0,-80.0,18479.0,19860
83126,-1.0,1.0,0.0,40.15,44.12,LUG,LDVD,0.17672365026739043,0.19896778860331155,0.02224413833592112,0.04789092924175136,0.04635335120987229,64675.00000000001,62232.00000000001,-2443.0,18388.4,20270
83129,0.0,0.0,0.0,50.04,50.88,LUMP,LDVD,0.22199831075570095,0.2537479498801815,0.03174963912448056,0.0573541463342174,0.06070777018351369,33652.0,35339.0,1687.0,21518.3333333333,23500
83131,-1.0,1.0,0.0,51.69,60.37,LSOC,LDIV,0.202769102737305,0.2477299894685901,0.044960886731285093,0.07869925885801139,0.0704358093413114,5599.00000000001,5867.0,267.99999999999,22406.6666666667,24610
83145,-1.0,1.0,0.0,45.55,51.57,LDVG,LNC,0.13887259689768755,0.18228063305752928,0.043408036159841734,0.03493650236419812,0.029645021436057597,1171.0,1165.0,-6.0,17301.6666666667,18660
84003,-1.0,1.0,0.0,45.88,54.32,LUG,LDVD,0.1468712402512655,0.1784241911982678,0.031552950947002306,0.031168001517436383,0.03062741593239336,11885.000000000004,10889.0,-996.0000000000036,16447.3333333333,17730
84007,0.0,1.0,1.0,47.48,45.62,LUG,LDVG,0.19373203745709502,0.2160268966667754,0.022294859209680384,0.05904667256676851,0.06451122441164922,92209.0,90597.0,-1612.0,15804.5,16910
84019,0.0,0.0,0.0,55.35,51.81,LEXD,LDIV,0.11794986371780258,0.12654310166570756,0.00859323794790498,0.03005603191053517,0.029658113687744122,13574.0,13830.000000000013,256.00000000001273,17366.0,19010
84031,0.0,1.0,1.0,44.46,45.82,LUG,LDVG,0.1502545870626133,0.17518705141286514,0.024932464350251843,0.03275005707120363,0.03507837303001511,28447.000000000007,29864.99999999999,1417.9999999999818,15958.6956521739,17600
84034,0.0,0.0,0.0,50.39,39.06,LDIV,LDIV,0.2125900805426028,0.23872878192954852,0.026138701386945712,0.0771513353115727,0.090601066978127,4718.0,5094.0,376.0,21601.6,23110
84035,0.0,0.0,0.0,50.64,65.19,LDVD,LLR,0.12468567328280176,0.1538203155486064,0.02913464226580463,0.03288502640525421,0.03611859611859784,26200.999999999993,25832.0,-368.9999999999927,16058.6,17610
84056,0.0,0.0,0.0,43.06,36.56,LDVD,LDVD,0.1632217191383612,0.20420721557803995,0.04098549643967875,0.055315974184152225,0.03460781138102396,4962.0,5384.0,422.0,18996.0,20480
84072,0.0,0.0,0.0,46.39,37.99,LDVD,LDVD,0.2022404602089789,0.21966413094443768,0.01742367073545878,0.05004712812872757,0.04340262603891468,5841.000000000016,6235.0,393.99999999998363,19460.4761904762,21840
84081,-1.0,1.0,0.0,50.17,55.42,LSOC,LEXD,0.22832243177787526,0.25388101048629375,0.02555857870841849,0.06809435725318944,0.07211842234685432,8099.999999999999,8848.0,748.0000000000009,21336.3636363636,22270
84083,0.0,0.0,0.0,50.25,51.17,LDIV,LNC,0.138908537610216,0.1652880745283079,0.026379536918091917,0.029186812006462313,0.05159666300579061,2402.9999999999905,2450.0,47.00000000000955,19980.9523809524,21770
84132,0.0,0.0,0.0,68.03,48.14,LDIV,LDVD,0.20937904731520363,0.24507486209613868,0.03569581478093506,0.06753393040659447,0.07204773162219971,8706.000000000002,8883.0,176.99999999999818,20265.3333333333,22120
85092,0.0,0.0,0.0,50.0,44.13,LUD,LDVD,0.1424471188172,0.18099364305832014,0.03854652424112012,0.03927586392072409,0.043823870688009844,13608.999999999998,13138.0,-470.9999999999982,18680.5,20230
85191,0.0,0.0,0.0,53.9,52.28,LUD,LDVC,0.20242143528471968,0.23448775601799293,0.03206632073327326,0.06039325600601555,0.0675945206198756,53162.0,55213.000000000015,2051.0000000000146,19693.3333333333,21320
85194,0.0,0.0,0.0,42.66,54.92,LDVD,LUD,0.19913647211798763,0.21467643137031076,0.015539959252323127,0.042951017694572616,0.05207652032261824,14376.0,46941.0,32565.0,20824.5,23350
85226,1.0,0.0,1.0,46.54,52.29,LDVD,LDVG,0.13074759684736015,0.16789575372775556,0.03714815688039541,0.02973161045756646,0.03246193922701458,11434.999999999996,12137.0,702.0000000000036,20678.0,22830
86174,0.0,1.0,1.0,41.35,46.68,LUG,LDVG,0.1199316377951074,0.14549040595776855,0.025558768162661144,0.02534337226508103,0.032039806024456906,5865.9999999999945,5933.0,67.00000000000546,19973.3333333333,21990
86194,0.0,1.0,1.0,41.09,42.83,LUG,LDVG,0.23580716474404623,0.24928436330152023,0.013477198557474007,0.09657169753492391,0.09078283884685016,87434.99999999999,90032.99999999997,2597.9999999999854,18299.5238095238,19300
87002,1.0,0.0,1.0,50.25,43.41,LFG,LDVG,0.15947654746653664,0.1861051115910727,0.02662856412453607,0.047014028050016476,0.0503959683225342,5628.000000000002,5556.0,-72.00000000000182,20147.3333333333,21810
87011,1.0,0.0,1.0,60.31,59.58,LDIV,LDVG,0.10663209220760982,0.13961549401757145,0.032983401809961635,0.026835800515111252,0.03305693074139085,4117.0,3619.0,-498.0,17594.7619047619,18900
87048,0.0,1.0,1.0,48.31,48.9,LDVG,LDVG,0.23447447300827187,0.2648035958569474,0.030329122848675533,0.08645376084284379,0.0771936681649404,4983.0,5117.0,134.0,22020.8,23560
87085,0.0,0.0,0.0,45.07,58.97,LUD,LLR,0.2052612334125838,0.23005918200983047,0.024797948597246683,0.06835569688161242,0.07243401097695107,134577.0,130592.0,-3985.0,18425.3333333333,19720
88090,0.0,0.0,0.0,32.87,48.04,LUDI,LDVD,0.13614056802338834,0.1608117551309667,0.024671187107578374,0.03811060154203403,0.03567310366228951,4683.0,4625.0,-58.0,17646.9565217391,19530
88114,0.0,0.0,0.0,38.27,54.3,LDVD,LNC,0.11474408185707892,0.13095724104231088,0.01621315918523196,0.03247474014823001,0.033854896422007084,3284.9999999999845,3105.0,-179.99999999998454,18924.0,20250
88181,0.0,0.0,0.0,40.65,59.02,LDVD,LNC,0.09209598300174551,0.12259126625471893,0.030495283252973418,0.022690608196267142,0.029848590701383685,3017.0,2844.0,-173.0,17942.380952381,19530
88196,0.0,1.0,1.0,53.23,47.06,LDVG,LDVG,0.1611834123797026,0.18804896191221646,0.026865549532513855,0.04339989673738017,0.05772837740024748,8276.000000000007,7822.0,-454.0000000000073,19476.6666666667,21060
88355,0.0,0.0,0.0,51.33,46.85,LDVD,LNC,0.11830535571542766,0.1308097446512501,0.012504388935822425,0.023980815347721823,0.048239832276504385,1251.0,1230.0,-21.0,18449.1666666667,20170
