COM;P20_POP;Delta_Cadres;Delta_Diplomes;MED19;MED13;Score_Gauche_Ecolo_2020;Score_Bloc_Gauche_2014
16230;2517,0;-0,7418327838050187;7,433491889401095;19310,0;16820,0;0,0;0,0
16232;2137,0;0,2908264359115478;2,3047900884885237;23720,0;21741,7391304348;0,0;77,1004942339374
16236;2377,0;-2,766041602475795;0,798330360196946;22710,0;20827,5;0,0;58,67507886435332
16242;1381,0;0,3689427312775329;3,493404206259635;19090,0;16936,8;0,0;48,50455136540962
16243;1047,0;1,124378556065292;4,416957167351004;23030,0;21178,0;0,0;0,0
16244;2314,0;0,5796784679997886;1,8930586417901232;20640,0;19105,7142857143;0,0;0,0
16271;2382,0;-0,7990534754362848;7,085381302777364;26420,0;25046,1904761905;0,0;0,0
16280;2007,0;2,4969494794025335;3,0929409372298178;21250,0;20183,6;0,0;100,0
16281;3984,0;1,6317872893391727;3,256754055904473;19870,0;17988,3333333333;0,0;0,0
16286;2940,0;-0,2359863757312421;4,176444110475787;20050,0;19071,8333333333;0,0;0,0
16287;4295,0;0,9394034985723888;2,5698983523407293;22140,0;20500,9523809524;0,0;0,0
16291;7364,0;2,223050021298529;5,251490180994143;21570,0;20133,3333333333;64,58333333333334;100,0
16292;3370,0;2,1341913043889917;1,986412694122787;18710,0;17321,25;0,0;60,08174386920982
16295;1322,0;3,818593547135843;4,955179242947935;20810,0;19132,0;0,0;100,0
16300;1318,0;2,629495405705624;6,096844048480698;20420,0;17957,3913043478;0,0;0,0
16308;1047,0;-0,679419451737058;2,2786679307157094;18310,0;16932,4;0,0;0,0
16340;1028,0;3,788889321767379;7,853931879906119;20860,0;19079,0;0,0;0,0
16341;3225,0;1,0380452714354584;2,4501433683014433;20450,0;19262,2222222222;0,0;100,0
16348;1288,0;6,340533806220011;4,467924823338723;23720,0;22245,8888888889;0,0;52,5965379494008
16355;1186,0;-1,4538835347357022;4,553603288722137;22050,0;19246,6666666667;0,0;0,0
16358;7499,0;4,322649663308338;3,4368308050875385;23420,0;21703,3333333333;57,01631701631702;58,86363636363636
16359;1010,0;3,9251208583889694;2,97603929759169;22710,0;21471,9047619048;0,0;0,0
16366;2076,0;-1,0970290928390771;-0,2677678631695883;21600,0;19919,1666666667;0,0;0,0
16370;1157,0;-1,0781729382904557;2,7224856618510707;22780,0;20680,0;0,0;0,0
16374;9969,0;-0,0529116347440288;3,130836970197901;18030,0;16845,0;0,0;34,06466512702079
16379;1477,0;0,2344812957797843;-0,2445666935157859;20690,0;18846,0;0,0;0,0
16385;1151,0;4,0407396665136694;4,163137595815353;23790,0;21219,3333333333;0,0;55,487804878048784
16393;2166,0;1,128991280509318;4,502224680804698;22170,0;19541,0;0,0;0,0
16415;1081,0;-1,6091770564373018;2,9347369984708145;23550,0;21864,2857142857;0,0;0,0
16418;1555,0;-4,796313818887738;2,976705302131748;24550,0;23315,6;0,0;0,0
17003;4343,0;1,8570306574266295;3,0706036678935504;22200,0;20755,0;16,13722998729352;28,888888888888886
17008;2295,0;-0,2846395644405932;3,1311325289578704;23140,0;21031,3333333333;0,0;100,0
17009;1204,0;-2,954751635484035;-0,2642445954145174;23580,0;20226,5217391304;0,0;0,0
17010;4063,0;2,3484547921682424;4,753913438997127;25480,0;23159,5652173913;0,0;63,06532663316583
17019;1302,0;-0,3722406402718761;3,286923062639542;23830,0;21719,3333333333;0,0;0,0
17021;3672,0;0,4293996437704375;2,93197005405114;20580,0;18600,6666666667;0,0;63,934426229508205
17022;984,0;2,972368515980089;3,4022151330791637;21920,0;19438,0;0,0;0,0
17024;1324,0;-1,3841186196828867;4,007405846830849;19310,0;17798,4210526316;0,0;0,0
17028;9397,000000000013;2,144470323107125;8,398160731899129;21460,0;20421,6666666667;0,0;51,12570356472796
17041;1715,0;5,546598063029514;2,0127846136193988;21020,0;19537,7777777778;0,0;0,0
17044;1149,0;1,1868906989599215;3,3582614055592543;20870,0;18792,1739130435;0,0;0,0
17045;1022,0;-3,2902163445039303;4,488253459880376;20290,0;19096,5;0,0;0,0
17051;2280,0;0,5836672018189564;5,196906171971648;25590,0;23593,8888888889;0,0;0,0
17053;1317,0;0,3407029521399125;1,564406422307961;19900,0;17250,0;0,0;63,31444759206799
17058;3515,0;-0,5671308624771494;4,032994194806985;19960,0;18487,3333333333;0,0;29,00505902192243
17059;1394,0;5,336248144519229;7,711864933119259;24690,0;22919,1304347826;0,0;0,0
17064;3031,0;-1,2462781288269502;1,2055443698437642;23870,0;21617,0;0,0;30,136138613861384
17065;1823,0;-2,489379549205834;5,324676888979887;23820,0;21724,347826087;0,0;0,0
17072;1324,0;1,5404534123450415;3,060845092597713;20080,0;18419,0;0,0;0,0
17073;1282,0;2,706639419105179;3,1786974503798326;22230,0;20461,6666666667;0,0;100,0
17074;1069,0;0,5421628761781112;0,2824638273086481;19940,0;18778,6666666667;0,0;0,0
17075;1422,0;0,8727455811387044;2,5893774569362655;21350,0;19211,7391304348;0,0;0,0
17077;1267,0;-1,9275396637461513;3,209863374134425;19360,0;17793,3333333333;0,0;42,75466284074606
17079;1628,0;1,4514121532207014;1,0952916666348216;20160,0;18270,6666666667;0,0;59,114583333333336
17086;3585,0;0,1133209178115883;3,458139984052064;22080,0;20303,3333333333;0,0;40,569395017793596
17089;1005,0;-3,5478500424443418;5,9280209719967125;21490,0;19989,3333333333;0,0;0,0
17091;2007,0;-1,518746986654258;5,6597771128210965;21750,0;20085,2380952381;0,0;100,0
17093;4312,0;0,5608278941538312;6,695436749604877;21060,0;19335,0;0,0;0,0
17094;6024,0;-1,4210269118991423;4,55389283971337;25200,0;22154,6666666667;21,543162719633308;26,57134346142389
17100;1125,0;5,1058977495472355;3,190307839649634;22510,0;19937,2;0,0;0,0
17102;1271,0;-2,4724602203182378;3,0062851884776727;22530,0;21183,3333333333;0,0;0,0
17104;1099,0;0,325160601420511;2,251220842941807;18810,0;16870,0;0,0;0,0
17107;1509,0;-1,432836319355241;4,458739971259114;20770,0;19225,3333333333;0,0;0,0
17109;1458,0;-5,616796844491202;6,736037302535024;24320,0;22273,4166666667;0,0;59,75177304964539
17119;1177,0;0,7472236141557378;1,5583886187335594;20970,0;19364,5;0,0;0,0
17120;1908,0;0,7835863284318787;4,070493340826506;21630,0;19800,5555555556;0,0;45,64971751412429
17121;1103,0;-3,846063038602289;4,249794745484394;26140,0;24344,0;0,0;0,0
17127;1879,0;-2,6167007641417372;6,325291241235298;20030,0;18804,2857142857;0,0;0,0
17131;2144,0;0,0126361119519886;0,7804343043381419;19970,0;18203,3333333333;0,0;0,0
17136;1298,0;2,290323728576759;3,3409361478494937;22590,0;21483,8888888889;0,0;100,0
17140;3142,0;-1,6541788677692857;2,7463976666076526;21640,0;19749,5;0,0;55,977653631284916
17142;5803,0;0,6622154174013986;3,9263172558601553;24620,0;22818,6666666667;0,0;55,62310030395137
17146;3548,0;-1,6612300897281926;2,427474478800832;22360,0;20221,0;0,0;51,42348754448398
17147;1386,0;1,7245525797753958;4,775715006856604;20590,0;18794,6666666667;0,0;0,0
17153;2079,0;-1,1938062736844293;3,8424623617023705;22840,0;20796,6666666667;0,0;48,468468468468465
17155;2667,0;-0,7256899210246033;1,5196817255612718;21380,0;20006,1111111111;0,0;48,12656119900083
17161;2903,0;1,8938230812998416;6,625912525352952;23690,0;21488,7096774194;0,0;0,0
17164;2317,0;-1,5672726332698774;3,659573584592412;24130,0;22136,0;0,0;0,0
17166;1321,0;-0,7035515477552372;2,5743683512972275;21270,0;19240,4166666667;0,0;100,0
17168;3998,0;-1,149574983853693;6,733641897534881;24150,0;22334,0;0,0;32,68633540372671
17172;2945,0;1,0759709354229765;1,3040933671933352;19880,0;17515,652173913;0,0;0,0
17179;1793,0;3,0490147027942403;1,9212035361556945;22860,0;20685,0;0,0;0,0
17185;2103,0;-0,6161103433010098;2,500908134845771;20150,0;17882,6666666667;0,0;100,0
17190;2861,0;-0,3366386923305224;3,559108398907668;26190,0;24270,6666666667;0,0;47,262247838616716
17193;2567,0;1,3719367581166768;5,093821464238484;24040,0;21988,0;0,0;100,0
17194;3371,0;-0,0126821294704502;4,464839373389783;23490,0;21615,652173913;0,0;100,0
17197;3542,0;0,6729299518999445;1,10049203248186;19600,0;18064,6666666667;0,0;30,510440835266824
17200;7192,99999999999;-0,6777299652342119;5,923311033240548;26330,0;24643,4666666667;100,0;44,00458978772232
17216;1019,0;3,1529326608228807;1,7802315694333046;20070,0;18638,0952380952;0,0;0,0
17218;4512,0;0,0940255115039887;2,4362678444260624;20340,0;19055,119047619;0,0;29,235100891600187
17219;6203,0;0,2316737345081634;6,235290068817763;20380,0;18711,6666666667;72,53333333333333;64,72727272727272
17222;3190,0;-2,027819371422355;5,449267110331313;26030,0;23547,3333333333;0,0;35,26999316473001
17224;2178,0;0,3867786155499644;-0,7821414588255458;19300,0;18166,1904761905;0,0;0,0
17225;2178,0;2,3007623007623006;1,50706700343844;22810,0;20252,0833333333;0,0;0,0
17228;3011,0;-0,4687675849188304;3,3749095250715015;21720,0;19738,0;0,0;0,0
17230;3131,0;1,7479625358202049;3,0966786294609996;23280,0;20620,0;0,0;73,9749430523918
17232;1536,0;0,6411928877300288;6,341151120571709;20330,0;18031,3333333333;0,0;0,0
17236;1520,0;-1,2758921169058557;4,111536915063356;17820,0;16029,3333333333;0,0;48,582995951417004
17240;3222,0;-1,492964128117943;1,545490728449458;18910,0;17484,347826087;0,0;55,22292993630573
17241;1564,0;1,851870336047822;3,1214971177762205;18650,0;17211,0;0,0;23,941798941798943
17243;1217,0;3,530775789402105;2,5640926071315384;19130,0;18313,0;0,0;47,96296296296296
17253;1351,0;-3,448371883302358;0,956899331332952;20020,0;18085,3333333333;0,0;0,0
17262;1266,0;-3,1913265241578497;-1,772115462821585;22180,0;20657,0967741935;0,0;0,0
17264;5811,0;-1,208113981272211;3,6834694419055616;24990,0;22845,3333333333;0,0;65,88324488248674
17265;1221,0;0,3910090940042532;2,8176983558889948;20000,0;17840,6666666667;0,0;100,0
17267;1196,0;0,3037559281932616;4,077948654259831;22140,0;20369,5652173913;0,0;0,0
17273;998,0;1,811328734480309;1,703437446007502;21690,0;20104,2857142857;0,0;0,0
17274;8741,0;-0,3664751764443554;3,675612886802554;24950,0;23198,0;44,983818770226534;66,01062168072477
17277;1059,0;-0,8573090198794451;5,141710034029474;20210,0;18393,9130434783;0,0;0,0
17283;4206,0;1,0811503343773068;1,9391497473686297;19470,0;17672,0;0,0;30,816135084427764
17284;1788,0;-1,9037697733911736;4,588415678693767;20600,0;18810,6666666667;0,0;0,0
17285;1151,0;5,548038087309514;-1,1665039593077964;21130,0;19290,5555555556;0,0;100,0
17291;6659,0;-1,9472105930951624;3,859102126057458;23820,0;22468,8888888889;52,52463054187192;68,6192468619247
17296;1059,0;3,5469054168695844;2,397613637488284;21110,0;19683,3333333333;0,0;100,0
17297;2320,0;-1,7739755657840863;3,1849331121234385;26560,0;24355,0;0,0;0,0
17299;23410,000000000004;0,6059343255473921;2,331261300299026;19520,0;17771,0;0,0;36,95322650498051
17300;77210,0;1,12667397609256;6,122977918568175;21010,0;19154,0;32,61519430986496;69,85795561583964
17303;1021,0;-4,733218588640275;3,6877347705373182;20240,0;18919,3333333333;0,0;100,0
17306;18637,999999999975;0,053710000089894;5,164747080115188;22340,0;20051,4285714286;0,0;18,237817621823783
17307;1396,0;-0,3175435064532044;2,1645823576744014;20640,0;18764,4444444444;0,0;0,0
17308;2737,0;0,8347924283232739;5,594886627447611;22540,0;20858,5;0,0;0,0
17309;1887,0;-0,8331215740371003;1,2899041881092792;18870,0;17107,0;0,0;91,65103189493433
17310;1147,0;1,3314188633408008;-0,7356497819481334;19840,0;18151,6;0,0;0,0
17311;1421,0;-1,633858404021935;3,490300692113731;21620,0;20062,7777777778;0,0;62,269503546099294
17315;1376,0;-0,4746111645272135;3,728832343002864;22270,0;20238,6666666667;0,0;0,0
17323;1297,0;1,0253500161794429;3,6411282502415823;23270,0;20611,6666666667;0,0;100,0
17330;1348,0;-1,3618691107931191;2,379151339143732;19060,0;17716,0;0,0;0,0
17331;1241,0;-3,5437600127642277;-0,6521323742933554;18870,0;18166,1111111111;0,0;0,0
17333;5246,0;-0,875495361134865;3,5867517524063643;23630,0;21345,0;0,0;0,0
17336;2779,0;1,1332571751776443;3,4380233215471634;23690,0;21540,5;0,0;0,0
17337;3845,0;-0,3540020423068561;5,40616564439615;21050,0;19185,0;0,0;46,81222707423581
17338;1807,0;1,9973735045655827;3,9996111138826618;21000,0;19038,5;0,0;0,0
17339;1295,0;0,5891080780145685;1,9111076834401537;22290,0;20152,0;0,0;100,0
17340;1517,0;1,4999865586439205;3,1037853566365783;21100,0;18939,0;0,0;0,0
17344;1328,0;-0,0838010776459996;7,65571371928133;20870,0;18910,0;0,0;63,277693474962064
17346;1475,0;-0,5376748383215535;3,637424831977363;20720,0;19315,0;0,0;0,0
17347;6744,0;1,7819838281637672;5,993411167825631;19190,0;17490,7692307692;0,0;64,51322115384616
17349;2997,0;-0,3750709816418274;2,521390496001022;21680,0;19602,0;0,0;100,0
17351;2046,0;-0,1716013786966495;1,8984857967314337;20080,0;18434,4444444444;0,0;43,75614552605703
17353;2264,0;-2,326056114264949;3,435859752256981;23050,0;21214,6666666667;0,0;0,0
17359;1210,0;0,4028872142577215;4,027373686985825;20850,0;19096,5217391304;0,0;0,0
17360;3356,0;-0,839561304189445;2,670260728288163;27340,0;24106,5;0,0;43,6426116838488
17369;2220,0;0,3511679200727413;3,639243474343651;23180,0;21633,0;0,0;0,0
17373;2333,0;0,0771516119659461;5,589977281224201;23030,0;21101,7391304348;0,0;0,0
17375;1205,0;3,6728506672160575;0,6966827282541921;21370,0;19065,3333333333;0,0;0,0
17376;1983,0;-0,6354701580367559;4,846281369910688;22890,0;20945,5333333333;0,0;0,0
17380;3920,0;1,157593137632471;5,599674166734722;26400,0;23378,0;0,0;0,0
17385;6585,0;-0,9220117288722314;3,408479681200216;21680,0;19940,0;0,0;44,09078328259064
17387;1920,0;2,2029576454553856;5,1447488870112785;21650,0;19790,0;0,0;0,0
17391;2425,0;1,728976166587275;4,686051619435318;24900,0;22740,7692307692;0,0;100,0
17393;1760,0;1,3489042334998766;4,537414129317851;20010,0;18510,4761904762;0,0;100,0
17396;1727,0;0,30456120274801;4,779003680232517;22160,0;20607,9166666667;0,0;64,2594859241126
17397;2452,0;3,6296360170314785;7,917176127966251;20160,0;18563,8095238095;0,0;0,0
17407;4906,0;3,6380147652188857;6,456403258295097;23590,0;22191,3333333333;53,6309127248501;100,0
17409;3328,0;-0,6361216313024105;4,793606162262968;22170,0;20111,5;0,0;0,0
17411;1133,0;-2,373676762258854;3,690114632189232;21070,0;19779,0;0,0;37,5
17413;1385,0;1,7806267806267808;8,136292220847771;23440,0;22144,0;0,0;100,0
17414;5231,0;-1,6827571046616852;5,159031026577637;23980,0;22430,2173913043;10,030706243602866;65,58470431302801
17415;25412,000000000007;0,7122765552115222;4,6994462048606;21010,0;18993,9130434783;0,0;42,17252396166134
17420;2324,0;3,5397760464428467;9,135138447566185;25150,0;23005,3333333333;0,0;32,818532818532816
17421;7200,0;1,411029218360648;3,5745813858238495;21090,0;19382,380952381;79,64436125409452;68,46064814814815
17425;2429,0;-0,7347245965119753;2,930597353026995;20950,0;19291,8333333333;0,0;0,0
17429;3347,0;-0,2324130533150632;1,367865430136785;22760,0;20196,0;0,0;0,0
17434;6801,0;0,8288897503988695;3,659458045687911;20360,0;18564,7619047619;19,042920572274298;34,09012727898177
17441;1130,0;0,3999420832511218;1,6422307345446328;21730,0;20132,0;0,0;55,05050505050505
17443;1778,0;-3,758777859147529;3,177445580516906;23370,0;21435,7692307692;0,0;0,0
17444;1696,0;2,2613040956389314;3,3554713928791813;21700,0;19988,0;0,0;49,531459170013385
17447;2020,0;3,0298208844904115;6,500992559128424;21080,0;18698,8888888889;0,0;60,45627376425855
17448;1180,0;0,4799358147353256;4,282985226677523;19180,0;17873,3333333333;0,0;42,06586826347306
17449;8141,99999999999;2,629995090328392;4,464536721557142;20660,0;18793,3333333333;0,0;66,41669383762635
17452;4326,0;-0,5378980236222923;3,246238809822369;21780,0;19428,0;0,0;0,0
17453;1468,0;-0,8678351628943783;3,903504441660246;22320,0;19824,2857142857;0,0;0,0
17457;1193,0;-3,4870241282369983;8,843160851000945;20620,0;17816,6666666667;0,0;0,0
17461;3990,0;0,4976366674448558;2,950827365069955;25500,0;22711,7857142857;0,0;0,0
17463;1282,0;0,5995043539450817;6,327800647366775;23770,0;22304,0;0,0;100,0
17466;2326,0;-4,079879154236267;3,659182911014192;23600,0;21303,8095238095;0,0;0,0
17472;2297,0;-1,3960503907332562;3,707223640993575;22930,0;20881,7391304348;0,0;20,02262443438914
17483;1497,0;3,345970221135808;5,013396394963468;22340,0;20479,5238095238;0,0;0,0
17484;1764,0;1,5293662398826422;4,086875264231949;21730,0;19760,0;0,0;67,6131322094055
17485;1074,0;2,450800858158921;3,4642186150505374;21950,0;19602,7777777778;0,0;53,38461538461539
18003;1881,0;3,214678503977836;2,8334060743993117;20530,0;19513,8461538462;0,0;0,0
18004;1097,0;2,512195121951219;5,4843763488941235;23260,0;22074,0;0,0;0,0
18005;1074,0;-2,1588521757020542;7,841479545440226;22990,0;20949,3333333333;0,0;0,0
18011;2070,0;-1,781779348956521;2,4027064571797787;21210,0;19338,0;0,0;0,0
18015;5499,0;-1,2379560567358685;4,097381289629013;20830,0;19364,6666666667;0,0;30,51661994393272
18018;2804,0;-1,6126600011774848;1,9198247280515768;19530,0;17612,0;0,0;0,0
18023;1637,0;0,0072238676587437;4,213776020996292;21020,0;19216,0714285714;0,0;0,0
18026;986,0;2,571428571428571;1,185402427464698;22140,0;18686,4;0,0;0,0
18028;1172,0;-0,324596634787107;3,9491109469238417;24100,0;22792,380952381;0,0;0,0
18030;1008,0;1,8553048666790972;3,40802531281461;20430,0;19308,0952380952;0,0;100,0
18032;1375,0;0,0230385043449778;3,854445957405609;22090,0;20124,4444444444;0,0;0,0
18033;64362,000000000015;0,482374808877493;4,627140246236845;20810,0;19306,0;0,0;48,06381238069267
18035;1053,0;-0,2633434972338939;3,087480056785914;21760,0;20297,5;0,0;0,0
18050;3674,0;1,9021113098127411;4,851833089115921;24130,0;22259,0476190476;100,0;82,53968253968253
18052;1017,0;-0,1589999771368031;1,9640195469617632;18950,0;17594,3333333333;0,0;27,02265372168285
18057;1740,0;-0,9035759204257968;5,869460463011752;19440,0;17977,1428571429;0,0;0,0
18058;1425,0;2,0991958436602487;2,2834835806351332;20170,0;18690,0;0,0;0,0
18075;1023,0;-1,6448122082564316;2,3845755894704617;22030,0;20773,75;0,0;0,0
18082;1026,0;1,676113669630217;2,227986157819796;22580,0;20752,8333333333;0,0;25,40453074433657
18087;3616,0;-0,3332472566255688;1,4010507452372425;20590,0;19344,0;26,106870229007633;35,72526909277294
18092;995,0;-1,8114842995888027;-6,935046537092326;22560,0;20384,2857142857;0,0;100,0
18096;2086,0;0,1159957879499224;2,0540643943883445;20990,0;18975,0;0,0;100,0
18097;1952,0;-1,409889910850301;3,757574957727584;23720,0;22850,7692307692;0,0;100,0
18103;1369,0;-2,2259100799316744;2,925857646480713;20020,0;17910,6666666667;0,0;100,0
18108;3168,0;-1,0228394843579962;2,8860169104010645;19950,0;18858,0;0,0;30,365853658536583
18109;1720,0;1,4317034551316148;1,0960952354597475;19100,0;18060,0;0,0;0,0
18118;1317,0;-0,749726347742437;2,4696637697957176;20640,0;19089,5;0,0;0,0
18125;1075,0;-0,2702775229557379;1,1603096519646705;21280,0;20334,0;0,0;0,0
18126;1373,0;2,301678638041192;2,970675957452425;22490,0;20748,8888888889;0,0;0,0
18127;1358,0;0,0905815070370428;2,341097821565654;20160,0;18405,4166666667;0,0;0,0
18133;1593,0;0,9352228615598204;1,6508228420854696;20030,0;18369,3333333333;0,0;47,08392603129445
18138;1916,0;1,6539095546965843;6,739825626015826;24720,0;22758,2619047619;0,0;0,0
18140;1353,0;2,2119558048755916;2,592547978636354;20710,0;19180,0;0,0;0,0
18141;6502,0;1,273559023149411;2,7116196983777705;21210,0;19523,75;33,846971307120086;36,45367412140575
18145;1614,0;0,4332515730722241;5,403861037781894;22250,0;20493,0;0,0;0,0
18148;2620,0;1,2029044070260904;2,5999721816676775;23370,0;21150,3333333333;0,0;0,0
18160;1448,0;-3,963916786957025;2,5503285617884632;19880,0;18139,5238095238;0,0;0,0
18165;1106,0;-0,7278177953041771;1,5970736209582093;21400,0;19478,3571428571;0,0;100,0
18172;1745,0;-0,4834290027180232;2,4324912689152836;19520,0;18770,0833333333;0,0;14,392523364485982
18180;2091,0;-1,8824362791845637;5,464285882959359;25380,0;23797,1428571429;0,0;28,274428274428274
18197;9490,0;0,2319634065277185;3,5578126245891877;19500,0;18230,5;0,0;11,818588025022342
18205;9664,0;0,0079031456875728;3,889889089073805;24000,0;22580,0;0,0;23,899975955758595
18206;1553,0;1,1451718558015802;3,7754933648644458;24580,0;22153,8095238095;0,0;0,0
18207;6432,0;0,7319734354949623;1,8947805095605172;20470,0;19178,0952380952;16,101694915254235;38,019938123066346
18213;4995,0;-1,1090199850780094;2,992467094128406;20870,0;19365,3333333333;100,0;100,0
18223;2484,0;-1,483446430937196;2,4579464142344847;22620,0;20530,9523809524;0,0;100,0
18233;1396,0;-1,591353123736778;2,437003311297673;21790,0;19910,0;0,0;0,0
18235;1122,0;-0,6061971037483795;5,856256690001679;22470,0;20507,0;0,0;0,0
18241;1340,0;0,3624873021496304;9,21662064946931;23020,0;20884,0;0,0;0,0
18242;2943,0;-0,1266579528537113;1,9807608400558545;18310,0;16754,0;0,0;68,52617079889806
18246;1112,0;1,0336534253464715;3,625111113650089;21180,0;19236,2962962963;0,0;100,0
18267;3977,0;0,5910366865483585;4,700227264321256;24660,0;22857,619047619;15,464547677261614;100,0
18271;1528,0;0,1551343874995314;5,133605052950859;24350,0;22706,4;0,0;0,0
18279;25045,000000000025;0,1551556647184129;1,404281140218986;18410,0;17248,2608695652;0,0;43,44230769230769
18281;2138,0;0,3592733181641514;1,5650521691137271;22530,0;20816,0;0,0;43,1796801505174
19005;3996,0;0,2601745731582294;4,280713416297829;21490,0;20039,4444444444;0,0;53,03944315545244
19010;2887,0;1,870356394625268;3,1321714386273563;20770,0;19068,0;0,0;39,40054495912806
19011;1145,0;-0,3860207685905212;1,9693927161489349;20220,0;19180,8;0,0;38,05774278215223
19019;1290,0;2,905909021966643;6,926474147368328;20580,0;18609,3333333333;0,0;43,849493487698986
19023;1250,0;1,660842336773647;2,5864016540996815;20460,0;18879,3333333333;0,0;32,37063778580024
19028;2595,0;0,6055527236158764;3,611328763444943;19380,0;18322,5;0,0;67,84172661870504
19031;45909,999999999985;0,4776898788548234;3,2753853089214964;20300,0;18502,7777777778;0,0;41,750824663790915
19036;1399,0;1,5167459699051722;3,364856532373379;19430,0;17162,6086956522;0,0;36,760925449871465
19037;1168,0;-0,0343571765340424;1,0010449777288244;20060,0;19475,3333333333;0,0;60,05961251862891
19038;1515,0;0,7001383807888129;1,511563784564686;23530,0;22354,2857142857;0,0;100,0
19061;1308,0;0,8535277379433097;2,4295690059364965;22570,0;20067,8260869565;0,0;0,0
19062;1151,0;-1,8283679070903809;4,802730330587142;21610,0;19211,3333333333;0,0;58,44346549192364
19063;3010,0;0,3448305028236893;5,571630969914878;24540,0;22696,1111111111;0,0;31,534263189812005
19066;1727,0;-0,0201225905285689;2,6378334964444043;20640,0;18913,4615384615;0,0;30,357142857142854
19072;2691,0;1,0045682020821118;3,918424891756416;22560,0;20435,3333333333;0,0;37,88187372708758
19073;4274,0;1,4218302936250828;4,972573827489821;19400,0;17790,0;0,0;31,865828092243188
19082;1114,0;1,9405600404129273;3,11017135241104;23040,0;21390,5555555556;0,0;0,0
19094;1125,0;-4,4107117017289905;4,468175537836494;20080,0;18023,0;0,0;49,925925925925924
19100;1128,0;0,3313679057797092;5,267770877346557;22320,0;20493,3333333333;0,0;35,46875
19101;1541,0;-1,5407145780819107;3,0810075527763523;20360,0;19481,3333333333;0,0;100,0
19107;1629,0;1,1094360480701502;3,40146897906142;22740,0;20336,3333333333;0,0;0,0
19121;2246,0;-3,294233052612692;3,348089005181203;20310,0;18904,7619047619;0,0;18,948182521268368
19123;8049,999999999999;-0,6784492476244894;2,5049126327353797;22120,0;20350,9803921569;0,0;43,75497215592681
19124;1479,0;-0,3169805378035648;5,3544171350384016;20600,0;18847,2222222222;0,0;72,58261933904528
19136;2291,0;-0,7247292816420887;5,2956970418695235;20130,0;18126,0;0,0;51,37987012987013
19138;1261,0;0,4211018942947371;4,426973608934606;21850,0;19696,0;0,0;68,25396825396825
19146;2339,0;0,9541806818630914;2,9039772319461328;24170,0;22246,6666666667;0,0;47,01247537754432
19148;1664,0;-0,0055447340225245;2,6386395647637855;20770,0;18641,1538461538;0,0;42,34800838574424
19153;3662,0;-1,5131144863670545;4,6961036727852346;20890,0;19178,2608695652;0,0;33,12611012433393
19162;1223,0;0,0546637022246701;3,45257077240764;21990,0;20032,6666666667;0,0;100,0
19176;1095,0;-0,3458889411961756;2,1915743988016203;22240,0;20446,4;0,0;66,8141592920354
19194;1342,0;-1,5638068539626442;2,5725111247375807;21660,0;20790,6666666667;0,0;100,0
19202;2019,0;-0,210276701372309;3,7083086970434382;22980,0;21086,3571428571;0,0;38,474576271186436
19203;1773,0;-0,154709936769521;2,5888193095119725;23100,0;20960,0;0,0;52,42214532871973
19207;1136,0;1,5562282029347871;5,332080200501252;22590,0;21093,3333333333;0,0;0,0
19227;1319,0;-1,6470750367801372;5,885316588508136;23810,0;21808,5;0,0;100,0
19229;4808,0;-2,490370083726587;2,139458481752456;22040,0;20352,0833333333;0,0;39,97695852534562
19237;1047,0;-0,4983526127494644;0,9388195912812254;20150,0;18534,7619047619;0,0;40,536723163841806
19246;1883,0;3,3345600773005977;4,027026944373972;22460,0;20875,3333333333;0,0;50,0
19255;1789,0;2,1974633761988054;6,066899898194485;22680,0;21723,9130434783;0,0;50,44404973357016
19269;1268,0;-1,6106878738100423;3,591163416581974;21200,0;19198,119047619;0,0;37,11217183770883
19272;14314,0;-0,4947281795055795;1,9554510150873303;20550,0;19352,1739130435;0,0;65,15456989247312
19274;4234,0;-0,8269670376113449;3,992596704590234;25110,0;22700,4;0,0;56,749785038693034
19275;9162,0;0,4435037204758005;1,5034485200387664;20240,0;18736,0;0,0;33,99706560469503
19276;2787,0;1,7017396111993337;6,54776767849644;21110,0;19173,0;0,0;100,0
19278;2495,0;1,5212821729324637;4,2410070699003235;22280,0;20066,6062801932;0,0;30,564024390243905
19285;1285,0;-2,2058261444866205;3,652400096258986;20900,0;19355,3333333333;0,0;52,932960893854755
19288;1235,0;-3,98195297065968;4,93923058041792;21890,0;19348,6666666667;0,0;37,30769230769231
21003;1591,0;-0,2782733641349004;2,811585145225486;26150,0;27562,1666666667;0,0;0,0
21005;1467,0;1,1537004371481938;3,206046551711829;22730,0;21296,6666666667;0,0;26,547231270358306
21021;2608,0;3,03855727234302;4,725745334384172;27030,0;24680,4761904762;0,0;0,0
21023;1377,0;-0,5467666745296849;3,565497690860937;20060,0;18175,0;0,0;0,0
21027;1315,0;6,0949909540393605;10,398723334486462;28900,0;25960,9523809524;0,0;0,0
21038;7621,0;0,2158629500272835;1,1374966084027456;19980,0;18412,0;0,0;26,892221834670387
21054;20122,000000000004;0,3292330389483329;2,248961352536476;21570,0;19359,7222222222;12,391882900864937;24,76367993609373
21060;1604,0;-2,640972469696508;5,647871433638386;24810,0;23523,1111111111;0,0;0,0
21086;1243,0;1,8145133267237572;2,857738926790418;25380,0;22964,0;0,0;0,0
21103;2378,0;0,5847568579609623;5,473585859156053;21700,0;19880,4;0,0;0,0
