Code commune,Libellé de la commune,N.Pan.,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,winner
38374,Saint-Chef,3.0,LDIV,M,DROGOZ,Alexandre,AVEC VOUS POUR SAINT-CHEF,20.0,0.0,2.0,574.0,22.59,45.13,yes
38374,Saint-Chef,1.0,LDVC,F,CHIEZE,Christelle,"MIEUX VIVRE A SAINT-CHEF, C'EST CONSTRUIRE ENSEMBLE NOTRE AVENIR",4.0,0.0,1.0,380.0,14.95,29.87,no
38378,Saint-Clair-du-Rhône,1.0,LDIV,M,MERLIN,Olivier,CONTINUONS ENSEMBLE VERS L'AVENIR,21.0,0.0,2.0,614.0,19.95,49.48,yes
38378,Saint-Clair-du-Rhône,3.0,LDVD,M,VILHON,Bernard,Vivre en harmonie à Saint-Clair du Rhône,6.0,0.0,1.0,540.0,17.55,43.51,no
38378,Saint-Clair-du-Rhône,2.0,LGJ,F,DE LOS MUROS,Jessica,"Avec nous, le pouvoir est à VOUS !",0.0,0.0,0.0,87.0,2.83,7.01,no
38382,Saint-Egrève,2.0,LDVC,M,COIFFARD,Benjamin,Proximité Saint-Egrève,6.0,0.0,1.0,1807.0,15.84,40.68,no
38382,Saint-Egrève,1.0,LDVG,M,AMADIEU,Laurent,Ensemble pour demain,27.0,0.0,2.0,2635.0,23.09,59.32,yes
38399,Saint-Jean-de-Bournay,1.0,LDVC,F,GERBOULLET,Jacqueline,ST JEAN DE BOURNAY C 'EST VOUS,1.0,0.0,0.0,150.0,4.58,8.2,no
38399,Saint-Jean-de-Bournay,3.0,LDVD,M,CHEMINEL,Daniel,"NOUVELLE ÉTAPE, AVEC VOUS, POUR VOUS",5.0,0.0,1.0,679.0,20.73,37.12,no
38399,Saint-Jean-de-Bournay,2.0,LDVG,M,POURRAT,Franck,NOTRE PARTI C'EST SAINT JEAN,21.0,0.0,5.0,1000.0,30.53,54.67,yes
38416,Saint-Marcellin,1.0,LDIV,F,THAON,Noëlle,Saint Marcellin demain,3.0,0.0,1.0,428.0,8.21,20.08,no
38416,Saint-Marcellin,2.0,LDVC,M,MOCELLIN,Raphaël,SAINT MARCELLIN AVENIR,20.0,0.0,9.0,677.0,12.98,31.77,yes
38416,Saint-Marcellin,4.0,LECO,M,SOEN,Jonathan,Saint Marcellin Verte et Solidaire,1.0,0.0,0.0,201.0,3.86,9.43,no
38416,Saint-Marcellin,3.0,LDVD,M,LASCOUMES,Jacques,Saint Marcellin pour tous,4.0,0.0,2.0,641.0,12.29,30.08,no
38416,Saint-Marcellin,5.0,LDVG,M,GHERSINU,Christophe,Saint Marcellin écologique et progressiste,1.0,0.0,0.0,184.0,3.53,8.63,no
38422,Saint-Martin-d'Uriage,2.0,LECO,M,GIRAUD,Gérald,ENGAGEONS-NOUS POUR DEMAIN,23.0,0.0,2.0,1114.0,24.47,55.07,yes
38422,Saint-Martin-d'Uriage,3.0,LDVC,F,DULONG,Brigitte,CHANGEZ D'AIR !,4.0,0.0,1.0,636.0,13.97,31.44,no
38422,Saint-Martin-d'Uriage,1.0,LDIV,M,KUNTZ,Mathieu,Faire ensemble,2.0,0.0,0.0,273.0,6.0,13.49,no
38436,Saint-Paul-de-Varces,2.0,LNC,M,BONZY,Denis,Vivre à St Paul de Varces,1.0,0.0,0.0,169.0,8.58,13.41,no
38436,Saint-Paul-de-Varces,3.0,LNC,M,DIAZ,François,AVEC VOUS PREPARONS DEMAIn,4.0,0.0,0.0,515.0,26.14,40.87,no
38436,Saint-Paul-de-Varces,1.0,LNC,M,RICHARD,David,"Saint-Paul de Varces, passionnément!",14.0,0.0,1.0,576.0,29.24,45.71,yes
38449,Saint-Quentin-Fallavier,2.0,LDVG,M,CICALA,David,ENSEMBLE POUR UN NOUVEL ELAN,7.0,0.0,1.0,598.0,17.46,47.54,no
38449,Saint-Quentin-Fallavier,1.0,LDVG,M,BACCONNIER,Michel,CONTINUONS D'AGIR POUR SAINT QUENTIN FALLAVIER,22.0,0.0,3.0,660.0,19.28,52.46,yes
38474,Sassenage,3.0,LDVG,M,BELLE,Yannick,S'UNIR POUR SASSENAGE,8.0,0.0,0.0,1980.0,24.76,47.86,no
38474,Sassenage,2.0,LUDI,M,COIGNE,Christian,"Pour Sassenage, une fierté partagée",25.0,0.0,2.0,2157.0,26.98,52.14,yes
38485,Seyssinet-Pariset,4.0,LDVG,M,LISSY,Guillaume,Seyssinet-Pariset Naturellement,26.0,0.0,2.0,1976.0,24.06,57.36,yes
38485,Seyssinet-Pariset,2.0,LDVD,M,MONIN,Yves,Seyssinet-Pariset un projet partagé,6.0,0.0,0.0,1190.0,14.49,34.54,no
38485,Seyssinet-Pariset,1.0,LDVD,M,BATTIN,Frédéric,Agir avec vous pour Seyssinet-Pariset,1.0,0.0,0.0,279.0,3.4,8.1,no
38504,Theys,3.0,LNC,M,BOUCHET-BERT-PEILLARD,Yannick,THEYS 2020 POUR UN VILLAGE AUTHENTIQUE ET DYNAMIQUE,3.0,0.0,0.0,432.0,25.37,35.24,no
38504,Theys,2.0,LNC,F,MILLET,Régine,Theys avec vous,15.0,0.0,1.0,580.0,34.06,47.31,yes
38504,Theys,1.0,LNC,M,FLORIET,Waldemar Paul,Theys simplement,1.0,0.0,0.0,214.0,12.57,17.46,no
38517,Tullins,2.0,LDIV,M,CANTOURNET,Gérald,Un nouvel élan pour Tullins-Fures,22.0,0.0,3.0,1221.0,21.94,52.36,yes
38517,Tullins,4.0,LDVD,M,AUGIER,Cédric,TULLINS AVENIR,3.0,0.0,0.0,463.0,8.32,19.85,no
38517,Tullins,5.0,LDVG,M,PRESUMEY,Franck,POUR TULLINS-FURES UNE DYNAMIQUE NOUVELLE,4.0,0.0,1.0,648.0,11.64,27.79,no
38545,Vif,1.0,LUG,F,PARROT,Marie Anne,"Vif, notre territoire pour demain",4.0,0.0,0.0,827.0,12.53,30.58,no
38545,Vif,2.0,LDVD,M,GENET,Guy,Ensemble soyons Vif,20.0,0.0,2.0,940.0,14.24,34.76,yes
38545,Vif,4.0,LDIV,F,MAURINAUX,Karine,L'ESSENTIEL POUR VIF,5.0,0.0,0.0,937.0,14.19,34.65,no
38547,Villard-Bonnot,3.0,LDVG,M,JOLLY,Alain,MA VOIX MA VILLE,6.0,0.0,1.0,753.0,14.02,46.6,no
38547,Villard-Bonnot,2.0,LDVD,M,BEAU,Patrick,De l'ambition pour Villard Bonnot,23.0,0.0,4.0,863.0,16.06,53.4,yes
38553,Villefontaine,1.0,LDVC,M,NICOLE-WILLIAMS,Patrick,BIEN VIVRE À VILLEFONTAINE,25.0,0.0,8.0,1258.0,11.44,46.15,yes
38553,Villefontaine,2.0,LDVC,M,NASSISI,Ludovic,PLUS BELLE LA VILLE,3.0,0.0,1.0,597.0,5.43,21.9,no
38553,Villefontaine,6.0,LDVG,M,SALMON,Jean-Noël,AVEC- AVENIR VILLEFONTAINE ÉCOLOGIE CITOYENNETÉ,5.0,0.0,2.0,871.0,7.92,31.95,no
38562,Vizille,2.0,LDVG,F,TROTON,Catherine,Vizille au coeur,22.0,0.0,2.0,843.0,17.33,44.46,yes
38562,Vizille,1.0,LCOM,M,UGHETTO-MONFRIN,Bernard,VIZILLE DEBOUT UNIE ET SOLIDAIRE,3.0,0.0,0.0,451.0,9.27,23.79,no
38562,Vizille,3.0,LDVC,M,BIZEC,Jean-Claude,En avant pour Vizille,4.0,0.0,0.0,602.0,12.37,31.75,no
39300,Lons-le-Saunier,1.0,LREM,M,BOIS,Christophe,VIVRE LONS,8.0,0.0,6.0,2184.0,20.06,47.65,no
39300,Lons-le-Saunier,2.0,LDVG,M,RAVIER,Jean-Yves,CHANGER DE CAP,25.0,0.0,18.0,2399.0,22.03,52.35,yes
39475,Saint-Amour,3.0,LNC,F,VAUCHER,Valérie,SAINT AMOUR POUR VOUS,15.0,0.0,7.0,442.0,27.92,51.82,yes
39475,Saint-Amour,1.0,LNC,M,FAIVRE-PIERRET,Thierry,"PASSIONNEMENT SAINT AMOUR, TOUJOURS AVEC COEUR",4.0,0.0,2.0,411.0,25.96,48.18,no
39478,Saint-Claude,3.0,LDVD,M,MILLET,Jean-Louis,Saint-Claude avec vous,22.0,0.0,15.0,1278.0,23.91,46.52,yes
39478,Saint-Claude,1.0,LDVG,M,PONCET,Frédéric,MA VILLE DEMAIN,5.0,0.0,3.0,984.0,18.41,35.82,no
39478,Saint-Claude,2.0,LDVG,M,LAHAUT,Francis,ENSEMBLE POUR SAINT-CLAUDE,2.0,0.0,1.0,485.0,9.07,17.66,no
39491,COTEAUX DU LIZON,3.0,LNC,M,ECUYER,Jean,COTEAUX DU LIZON EN TRANSITION,4.0,0.0,1.0,296.0,16.94,32.82,no
39491,COTEAUX DU LIZON,2.0,LNC,M,FREZIER,Roland,ENSEMBLE POUR REUSSIR,16.0,0.0,4.0,343.0,19.63,38.03,yes
39491,COTEAUX DU LIZON,1.0,LNC,M,WAILLE,Alain,PARTAGEONS DEMAIN,3.0,0.0,0.0,263.0,15.05,29.16,no
39500,Salins-les-Bains,2.0,LNC,M,BEDER,Gilles,"UNE VOLONTE, UN PROJET, UNE EQUIPE.",5.0,0.0,2.0,470.0,25.07,40.24,no
39500,Salins-les-Bains,3.0,LNC,M,CETRE,Michel,"SALINOISE, SALINOIS ENSEMBLE ET AUTREMENT",17.0,0.0,6.0,516.0,27.52,44.18,yes
39500,Salins-les-Bains,1.0,LNC,M,BUGADA,Michel,UNISSONS-NOUS POUR SALINS,1.0,0.0,0.0,182.0,9.71,15.58,no
40001,Aire-sur-l'Adour,1.0,LDVC,M,LAGRAVE,Xavier,CONTINUONS D'AVANCER POUR AIRE,22.0,0.0,14.0,1363.0,29.96,50.39,yes
40001,Aire-sur-l'Adour,3.0,LDVG,M,MARTI,Jérémy,MIEUX VIVRE A AIRE,7.0,0.0,4.0,1342.0,29.5,49.61,no
40046,Biscarrosse,3.0,LDVD,F,LARREZET,Hélène,PASSIONNÉMENT BISCARROSSE,26.0,0.0,12.0,3061.0,24.28,53.99,yes
40046,Biscarrosse,1.0,LDVD,M,DIAZ,Manuel,BISCARROSSE GRANDEUR NATURE,7.0,0.0,4.0,2609.0,20.69,46.01,no
40184,Mimizan,2.0,LDVC,M,BOURDENX,Arnaud,Gardons le cap,7.0,0.0,3.0,1682.0,28.68,47.11,no
40184,Mimizan,1.0,LDVG,M,POMAREZ,Frédéric,ENSEMBLE POUR MIMIZAN,22.0,0.0,10.0,1888.0,32.19,52.89,yes
40209,Ondres,3.0,LDVG,M,GUILLOTEAU,Eric,VIVR'ONDRES,6.0,0.0,1.0,918.0,22.08,41.02,no
40209,Ondres,1.0,LDVG,F,BELIN,Eva,ONDRES AVEC VOUS,22.0,0.0,5.0,1070.0,25.73,47.81,yes
40209,Ondres,2.0,LDIV,M,ROBERT,Sébastien,"ONDRES, COMMUNE CITOYENNE",1.0,0.0,0.0,250.0,6.01,11.17,no
40217,Parentis-en-Born,1.0,LDVD,F,NADAU,Marie-Françoise,Union citoyenne pour Parentis,22.0,0.0,6.0,1320.0,26.33,52.63,yes
40217,Parentis-en-Born,2.0,LDVG,M,LALUQUE,Georges,Parentis en commun,7.0,0.0,1.0,1188.0,23.69,47.37,no
40279,Saint-Paul lès Dax,1.0,LDVG,F,DELMON,Catherine,"SAINT-PAUL-LES-DAX, L'AVENIR ENSEMBLE",5.0,0.0,2.0,1579.0,16.5,33.45,no
40279,Saint-Paul lès Dax,2.0,LDVC,M,PETRAU,Jean,UNIS POUR AGIR,4.0,0.0,1.0,1296.0,13.55,27.46,no
40279,Saint-Paul lès Dax,3.0,LDVG,M,BAZUS,Julien,ST PAUL ENSEMBLE ET AUTREMENT,24.0,0.0,8.0,1845.0,19.29,39.09,yes
40281,Saint-Pierre-du-Mont,2.0,LDVG,M,PARIS,Julien,POUR SAINT-PIERRE-DU-MONT AVEC JULIEN PARIS,6.0,0.0,2.0,1412.0,20.08,46.33,no
40281,Saint-Pierre-du-Mont,4.0,LDVD,M,BONNET,Joël,CONTINUONS ENSEMBLE POUR SAINT-PIERRE-DU-MONT,23.0,0.0,6.0,1636.0,23.26,53.67,yes
40284,Saint-Vincent-de-Tyrosse,3.0,LDVG,M,GELEZ,Regis,ENSEMBLE POUR TYROSSE,24.0,0.0,5.0,1519.0,25.22,57.52,yes
40284,Saint-Vincent-de-Tyrosse,1.0,LDVG,M,ALBANO,Gérald,TYROSSE EN COMMUN,1.0,0.0,0.0,284.0,4.72,10.75,no
40284,Saint-Vincent-de-Tyrosse,2.0,LDVC,M,DOR,Gilles,OSONS TYROSSE SEMISENS 2026,4.0,0.0,1.0,838.0,13.92,31.73,no
40304,Soorts-Hossegor,2.0,LDVD,M,VIGNAUD,Christophe,AGIR ENSEMBLE POUR SOORTS HOSSEGOR,21.0,0.0,2.0,1081.0,28.06,50.02,yes
40304,Soorts-Hossegor,1.0,LDVD,M,ARBEILLE,Henri,SOORTS-HOSSEGOR NATURELLEMENT,6.0,0.0,1.0,1080.0,28.04,49.98,no
41031,Cellettes,3.0,LNC,F,MASTON,Isabelle,DEMAIN CELLETTES,5.0,0.0,0.0,421.0,21.49,42.57,no
41031,Cellettes,2.0,LNC,M,RUTARD,Joël,ENSEMBLE POUR CELLETTES,18.0,0.0,1.0,568.0,28.99,57.43,yes
41094,Fresnes,1.0,LNC,F,AUDIANNE,Marie-Claude,ENSEMBLE POUR FRESNES,3.0,0.0,0.0,262.0,28.57,46.95,no
41094,Fresnes,3.0,LNC,M,TORSET,Philippe,"NOUVEL ELAN, NOUVEL AVENIR",12.0,0.0,1.0,296.0,32.28,53.05,yes
41097,Gièvres,1.0,LNC,F,GILOT-LECLERC,Françoise,AVEC VOUS POUR GIEVRES,15.0,0.0,2.0,375.0,25.0,48.7,yes
41097,Gièvres,2.0,LNC,M,CARRE,Michel,"UNE EQUIPE, UNE VOLONTE, UN PROJET",3.0,0.0,1.0,272.0,18.13,35.32,no
41097,Gièvres,3.0,LNC,M,GUENAIS,Hervé,GIEVRES DYNAMIQUE,1.0,0.0,0.0,123.0,8.2,15.97,no
41136,Mer,3.0,LDVC,F,NODOT,Martine,AGIR AU COEUR D'UN TERRITOIRE D'AVENIR,6.0,0.0,3.0,742.0,19.21,40.28,no
41136,Mer,1.0,LDVG,M,ROBIN,Vincent,Ensemble pour l'Avenir de Mer,22.0,0.0,11.0,899.0,23.28,48.81,yes
41136,Mer,2.0,LRN,M,BESNARD,Olivier,L'ALTERNANCE POUR MER,1.0,0.0,0.0,201.0,5.2,10.91,no
41194,Romorantin-Lanthenay,1.0,LUD,M,HOUGNON,Raphaël,AGISSONS POUR ROMORANTIN-LANTHENAY,1.0,0.0,1.0,580.0,4.46,10.86,no
41194,Romorantin-Lanthenay,5.0,LDVG,M,LORGEOUX,Jeanny,"FIERS DE ROMORANTIN-LANTHENAY, NOTRE VILLE",24.0,0.0,15.0,2115.0,16.26,39.58,yes
41194,Romorantin-Lanthenay,6.0,LUG,M,GUÉNIN,Didier,Un AVENIR  pour ROMO,3.0,0.0,2.0,927.0,7.13,17.35,no
41194,Romorantin-Lanthenay,4.0,LDVC,M,DE REDON,Louis,ENSEMBLE POUR ROMO,5.0,0.0,3.0,1721.0,13.23,32.21,no
41220,Saint-Laurent-Nouan,2.0,LDIV,M,LAURENT,Michel,L'AMBITION DE BIEN VIVRE ENSEMBLE,19.0,0.0,5.0,504.0,16.15,38.44,yes
41220,Saint-Laurent-Nouan,1.0,LDIV,F,LODI,Valérie,UN NOUVEL ÉLAN,3.0,0.0,1.0,334.0,10.7,25.48,no
41220,Saint-Laurent-Nouan,3.0,LDVG,M,FRIAUD,Stéphane,ALTERNATIVE CITOYENNE,5.0,0.0,1.0,473.0,15.16,36.08,no
41232,Salbris,1.0,LDIV,M,MATHO,Christophe,ENSEMBLE POUR SALBRIS,6.0,0.0,2.0,899.0,22.75,42.05,no
41232,Salbris,3.0,LDVD,M,AVRIL,Alexandre,UNIS POUR SALBRIS,23.0,0.0,11.0,1239.0,31.36,57.95,yes
41242,Selles-sur-Cher,1.0,LDVD,F,COCHETON,Stella,SELLES SUR CHER & VOUS,21.0,0.0,4.0,864.0,26.92,51.89,yes
41242,Selles-sur-Cher,2.0,LDVD,M,PINON,Jean-Paul,SELLES ENSEMBLE,6.0,0.0,1.0,801.0,24.96,48.11,no
42005,Andrézieux-Bouthéon,3.0,LDVD,M,PANGAUD,Jean-Marc,CHANGEONS DE CAP,6.0,0.0,0.0,981.0,15.68,40.16,no
42005,Andrézieux-Bouthéon,2.0,LDVC,M,DRIOL,François,POUR UN AUTRE ENVOL,23.0,0.0,2.0,1462.0,23.36,59.84,yes
42095,Firminy,1.0,LDVG,M,PETIT,Marc,ENSEMBLE POUR FIRMINY,6.0,0.0,1.0,1636.0,15.29,36.71,no
42095,Firminy,4.0,LDVD,M,LUYA,Julien,UNION POUR FIRMINY 2020,26.0,0.0,3.0,2382.0,22.27,53.46,yes
42095,Firminy,3.0,LCOM,F,PUTOT,Anne-Sophie,FIRMINY : L'ELAN CITOYEN,1.0,0.0,0.0,438.0,4.09,9.83,no
42168,Pélussin,2.0,LDIV,M,DEVRIEUX,Michel,LA BELLE DEMOCRATIE A PELUSSIN,19.0,0.0,5.0,543.0,18.78,35.33,yes
42168,Pélussin,1.0,LDVD,F,CHAVAGNEUX,Dominique,VIVRE ENSEMBLE PELUSSIN,4.0,0.0,1.0,455.0,15.74,29.6,no
42168,Pélussin,3.0,LDVD,F,KOERTGE,Corinne,PARTAGEONS DEMAIN AVEC VOUS,4.0,0.0,1.0,539.0,18.64,35.07,no
42186,Rive-de-Gier,2.0,LDVC,M,GRANATA,Jean-Pierre,RIVE DE GIER AUTREMENT,2.0,0.0,0.0,474.0,5.65,14.8,no
42186,Rive-de-Gier,3.0,LDVG,M,BONY,Vincent,RIVE DE GIER DEMAIN,24.0,0.0,2.0,1429.0,17.02,44.63,yes
42186,Rive-de-Gier,4.0,LDVD,M,CHARVIN,Jean-Claude,"RIVE DE GIER, GARDONS LE CAP !",7.0,0.0,1.0,1299.0,15.48,40.57,no
42211,Saint-Cyprien,1.0,LNC,F,BLANCO,Béatrice,"NOTRE, PRIORITE, C'EST SAINT-CYPRIEN",4.0,0.0,0.0,514.0,28.15,47.68,no
42211,Saint-Cyprien,2.0,LNC,M,ARCHER,Marc,"ENSEMBLE, REUSSIR SAINT-CYPRIEN",15.0,0.0,2.0,564.0,30.89,52.32,yes
42218,Saint-Etienne,2.0,LDVG,M,COURBON,Pierrick,SAINT-ETIENNE DEMAIN,12.0,0.0,9.0,9861.0,11.19,41.09,no
42218,Saint-Etienne,8.0,LDVD,M,PERDRIAU,Gaël,PREFERONS LE DEFI,47.0,0.0,33.0,14139.0,16.05,58.91,yes
42222,Saint-Galmier,3.0,LDVC,M,DUBESSET,Georges,SAINT GALMIER CAP 2026,5.0,0.0,0.0,742.0,17.79,39.89,no
42222,Saint-Galmier,2.0,LDVC,M,DENIS,Philippe,UNIS POUR REUSSIR SAINT-GALMIER,24.0,0.0,2.0,1118.0,26.8,60.11,yes
42285,Saint-Romain-le-Puy,3.0,LDVG,F,COMBE,Marjorie,SOLIDAIRES DANS LA DIVERSITE ET POUR L'ENVIRONNEMENT,2.0,0.0,0.0,174.0,5.99,14.73,no
42285,Saint-Romain-le-Puy,2.0,LDVD,F,BRUNEL,Annick,"Avec vous, Saint-Romain.",20.0,0.0,2.0,510.0,17.54,43.18,yes
42285,Saint-Romain-le-Puy,4.0,LDVC,M,GACHET,André,PASSION COMMUNE,5.0,0.0,1.0,497.0,17.1,42.08,no
42323,Veauche,3.0,LDVD,M,DECHANDON,Dominique,VEAUCHE VEAUCHOIS NOTRE PRIORITE,2.0,0.0,1.0,487.0,7.16,18.85,no
42323,Veauche,1.0,LDVC,M,BRUYERE,Jean-Pierre,VEAUCHE TERRITOIRE D'AVENIR,4.0,0.0,1.0,784.0,11.53,30.35,no
42323,Veauche,2.0,LDVC,M,DUBOIS,Gérard,POUR VOUS VEAUCHE AVEC NOUS,23.0,0.0,7.0,1312.0,19.3,50.79,yes
43020,Bas-en-Basset,2.0,LDVG,F,FOURNIER-CHOLLET,Christine,BATIR AVEC VOUS LE BAS DE DEMAIN,3.0,0.0,0.0,384.0,11.15,22.51,no
43020,Bas-en-Basset,3.0,LDVD,M,JOLIVET,Guy,Bien Vivre à Bas,21.0,0.0,6.0,925.0,26.86,54.22,yes
43020,Bas-en-Basset,1.0,LLR,M,BOURGIN-BAREL,Paul,agissons ensemble pour notre village Bas-en-Basset,3.0,0.0,1.0,397.0,11.53,23.27,no
43051,Le Chambon-sur-Lignon,3.0,LNC,M,ANDRE,Frédéric,"Pour un Chambon Vert, + ouvert",4.0,0.0,1.0,564.0,25.01,45.45,no
43051,Le Chambon-sur-Lignon,2.0,LNC,M,EYRAUD,Jean-Michel,Vivre au Chambon,15.0,0.0,6.0,677.0,30.02,54.55,yes
43089,Espaly-Saint-Marcel,1.0,LDVC,M,FLANDIN,Christian,UN NOUVEL ELAN POUR ESPALY,5.0,0.0,0.0,420.0,17.29,34.26,no
43089,Espaly-Saint-Marcel,3.0,LDVG,F,MIALON,Josiane,ESPALY EN COMMUN,1.0,0.0,0.0,157.0,6.46,12.81,no
43089,Espaly-Saint-Marcel,2.0,LDVC,F,MOSNIER,Christianne,ESPALY SAINT MARCEL C'EST VOUS,21.0,0.0,2.0,649.0,26.72,52.94,yes
43112,Langeac,4.0,LDVG,M,NOEL-BARON,Franck,Avec nous dessinez l'avenir de Langeac,4.0,0.0,3.0,557.0,19.99,34.4,no
43112,Langeac,2.0,LDIV,M,BEAUD,Gérard,UN NOUVEL ELAN POUR LANGEAC,20.0,0.0,10.0,692.0,24.83,42.74,yes
43112,Langeac,1.0,LDVC,F,ROUBAUD,Marie-Thérèse,LANGEAC NOTRE PRIORITE,3.0,0.0,1.0,370.0,13.28,22.85,no
43162,Retournac,1.0,LNC,M,ASTOR,Pierre,RETOURNAC ICI ET MAINTENANT,4.0,0.0,1.0,569.0,24.25,37.88,no
43162,Retournac,2.0,LNC,M,MALEYSSON,Antoine Gilbert,Demain Retournac,1.0,0.0,0.0,222.0,9.46,14.78,no
43162,Retournac,3.0,LNC,F,GOUDARD,Patricia,"ENSEMBLE, RETOURNAC AUTREMENT",18.0,0.0,3.0,711.0,30.31,47.34,yes
44003,Ancenis-Saint-Géréon,2.0,LDVG,M,ORHON,Rémy,"Ancenis-Saint-Géréon, une ville en transition",28.0,0.0,6.0,2373.0,28.91,58.51,yes
44003,Ancenis-Saint-Géréon,1.0,LDVC,M,LANDRAIN,Pierre,TISSONS LES LIENS QUI NOUS RASSEMBLENT,7.0,0.0,2.0,1683.0,20.5,41.49,no
44015,Blain,2.0,LDVC,M,BUF,Jean-Michel,BLAIN AVEC VOUS,21.0,0.0,10.0,1045.0,14.47,41.85,yes
44015,Blain,3.0,LDVG,F,SCHLADT,Rita,BLAIN INITIATIVES CITOYENNES,6.0,0.0,2.0,1011.0,14.0,40.49,no
44015,Blain,1.0,LDVD,M,MORMANN,Cédrick,BLAIN DEMAIN,2.0,0.0,1.0,441.0,6.11,17.66,no
44020,Bouguenais,1.0,LDVG,M,LORTHIOIS,Gauthier,GAUCHES ECOLOGISTES ET SOLIDAIRES,8.0,0.0,0.0,2502.0,17.38,47.07,no
44020,Bouguenais,2.0,LDVC,F,IMPERIALE,Sandra,RESPIRATION DEMOCRATIQUE,25.0,0.0,2.0,2814.0,19.55,52.93,yes
44021,Villeneuve-en-Retz,3.0,LDVC,M,JOUANNO,Robert,DEMAIN VILLENEUVE EN RETZ,3.0,0.0,0.0,358.0,9.73,20.9,no
44021,Villeneuve-en-Retz,4.0,LDVC,M,FERRER,Jean-Bernard,VIVRE ET CONSTRUIRE VILLENEUVE EN RETZ AVEC VOUS,20.0,0.0,2.0,576.0,15.65,33.63,yes
44021,Villeneuve-en-Retz,2.0,LDVG,M,DURRENS,Alain,VILLENEUVE POUR TOUS,4.0,0.0,1.0,458.0,12.45,26.74,no
44021,Villeneuve-en-Retz,1.0,LDVC,M,LE BRAS,Jean-Philippe,UN NOUVEAU SOUFFLE POUR VILLENEUVE EN RETZ,2.0,0.0,0.0,321.0,8.72,18.74,no
44043,Clisson,2.0,LDVD,M,BONNET,Xavier,CLISSON AVANT TOUT C'EST VOUS,22.0,0.0,5.0,1557.0,28.49,49.74,yes
44043,Clisson,1.0,LDVC,M,BELLIER,Richard,#IMAGINE CLISSON,0.0,0.0,0.0,161.0,2.95,5.14,no
44043,Clisson,3.0,LDVG,M,NICOLON,Franck,CLISSON S'INVENTE ENSEMBLE,7.0,0.0,1.0,1412.0,25.83,45.11,no
44047,Couëron,1.0,LUG,F,GRELAUD,Carole,COUËRON SE REALISE AVEC VOUS,28.0,0.0,3.0,2710.0,16.47,53.25,yes
44047,Couëron,2.0,LDVG,M,BOUDAN,Frédéric,COUËRON CITOYENNE,3.0,0.0,0.0,1054.0,6.4,20.71,no
44047,Couëron,3.0,LDVC,M,FEDINI,François,Un renouveau pour Couëron,4.0,0.0,0.0,1325.0,8.05,26.04,no
44049,Le Croisic,1.0,LDVC,F,QUELLARD,Michelle,"LE CROISIC, C'EST VOUS",21.0,0.0,2.0,1190.0,30.46,50.47,yes
44049,Le Croisic,3.0,LDVC,F,THOBIE,Françoise,UN NOUVEAU CAP! FRANÇOISE THOBIE 2020,6.0,0.0,1.0,1014.0,25.95,43.0,no
44049,Le Croisic,2.0,LDVC,M,CHANTEUR,Jean-François,Le Croisic Ensemble !,0.0,0.0,0.0,154.0,3.94,6.53,no
44052,Donges,2.0,LDVG,M,DELALANDE,Mikaël,Mieux Vivre à DONGES,3.0,0.0,0.0,393.0,7.5,19.5,no
44052,Donges,1.0,LDVD,M,NICOLLET,Jean-Marc,Donges avec Vous,2.0,0.0,0.0,321.0,6.12,15.93,no
44052,Donges,3.0,LDVC,M,CHENEAU,François,SERVIR LES DONGEOIS,22.0,0.0,4.0,970.0,18.51,48.14,yes
44052,Donges,4.0,LDVG,M,CHAZAL,Alain,DONGES SOLIDAIRE ET CITOYENNE,2.0,0.0,0.0,331.0,6.32,16.43,no
44055,La Baule-Escoublac,3.0,LUD,M,LOUVRIER,Franck,UNE ENERGIE NOUVELLE POUR LA BAULE-ESCOUBLAC AVEC FRANCK LOUVRIER,25.0,0.0,8.0,3697.0,23.75,48.07,yes
44055,La Baule-Escoublac,2.0,LREM,M,GONTIER,Jean-Yves,UNIS POUR LA BAULE-ESCOUBLAC,7.0,0.0,2.0,3213.0,20.64,41.78,no
44055,La Baule-Escoublac,5.0,LUG,F,BOYÉ,Anne,Un nouveau cap pour La Baule Escoublac avec la gauche,1.0,0.0,0.0,781.0,5.02,10.15,no
44069,Guérande,2.0,LDVD,M,CRIAUD,Nicolas,ENSEMBLE GUÉRANDE AVANCE AVEC NICOLAS CRIAUD,25.0,0.0,8.0,2384.0,16.41,47.14,yes
44069,Guérande,1.0,LVEC,M,PAGEAU,François,VIVONS GUÉRANDE ÉCOLOGIQUE ET SOLIDAIRE,4.0,0.0,1.0,1368.0,9.42,27.05,no
44069,Guérande,4.0,LDVC,F,BAILHACHE,Catherine Monique,GUÉRANDE L'AVENIR EN PRESQU'ILE,1.0,0.0,0.0,368.0,2.53,7.28,no
44069,Guérande,3.0,LDVC,M,DE KERSABIEC,Charles,Un Nouveau Souffle pour Guérande,3.0,0.0,1.0,937.0,6.45,18.53,no
44074,Indre,3.0,LDVG,M,DIQUÉLOU,Thierry,COMPLETEMENT D'INDRE,1.0,0.0,0.0,128.0,4.54,8.12,no
44074,Indre,1.0,LDVG,M,DAVID,Serge,INDRE AVENIR,5.0,0.0,0.0,668.0,23.7,42.39,no
