Code commune,Libellé de la commune,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,winner
07155,Mercuer,LDVG,M,BERAL,Didier,UN NOUVEL ELAN A MERCUER,11,0.0,2.0,336.0,31.79,45.04,yes
07186,Privas,LFN,M,GRANGIS,Christian,PRIVAS Bleu Marine Ma préfecture moi j'y tiens !,1,0.0,0.0,276.0,4.58,7.76,no
07186,Privas,LUG,M,CHASTAN,Yves,AIMER PRIVAS,6,0.0,2.0,1411.0,23.44,39.69,no
07186,Privas,LUD,M,VALLA,Michel,AGIR POUR PRIVAS,22,0.0,9.0,1868.0,31.03,52.55,yes
07288,Saint-Priest,LDVG,M,MERCHAT,Jacques,Ensemble pour l'avenir de Saint-Priest,12,0.0,1.0,408.0,40.56,55.21,yes
07288,Saint-Priest,LDVD,M,MAZADE,Philippe,AVEC VOUS POUR SAINT PRIEST,3,0.0,0.0,331.0,32.9,44.79,no
07295,Saint-Sauveur-de-Montagut,LDVG,M,MAZAT,Roger,"NOUS, pour VOUS",11,0.0,1.0,284.0,30.05,38.96,yes
07295,Saint-Sauveur-de-Montagut,LDVD,M,ROURE,Paul-Henri,SAINT-SAUVEUR DEMAIN,2,0.0,0.0,187.0,19.79,25.65,no
07295,Saint-Sauveur-de-Montagut,LDVG,F,ROUSSELLE,Véronique,AGISSONS ENSEMBLE POUR L'AVENIR DE SAINT SAUVEUR DE MONTAGUT,2,0.0,0.0,258.0,27.3,35.39,no
07319,Teil (Le),LDVD,F,COTTA,Rachel,LE TEIL NOTRE DEFI,4,0.0,2.0,1185.0,19.84,31.09,no
07319,Teil (Le),LUG,M,PEVERELLI,Olivier,VIVONS LE TEIL,23,0.0,9.0,1975.0,33.06,51.81,yes
07319,Teil (Le),LFN,M,MENINI,Christophe,LE TEIL BLEU MARINE,2,0.0,1.0,652.0,10.91,17.1,no
07341,Villeneuve-de-Berg,LDVG,M,CHAUWIN,Yan,Villeneuve de Berg pour vous et avec vous,4,0.0,1.0,507.0,26.19,35.83,no
07341,Villeneuve-de-Berg,LDVG,M,AUDIGIER,Christian,ENSEMBLE POUR L'AVENIR DE VILLENEUVE DE BERG,16,0.0,4.0,530.0,27.38,37.46,yes
07341,Villeneuve-de-Berg,LDVD,F,DUSSOL,Roxane,UN AUTRE CHOIX,3,0.0,0.0,378.0,19.52,26.71,no
07343,Vinezac,LDVG,M,LAURENT,André,VINEZAC AVEC VOUS,12,0.0,2.0,361.0,35.92,49.45,yes
07343,Vinezac,LDVD,M,MOLLIER,Yves,VINEZAC AUTREMENT,3,0.0,1.0,288.0,28.66,39.45,no
07343,Vinezac,LDVD,M,SOBOUL,Marc,VINEZAC 2020,0,0.0,0.0,81.0,8.06,11.1,no
07346,Viviers,LDVD,M,LAVIS,Christian,"VIVIERS, J'AIME",19,0.0,5.0,771.0,27.13,37.83,yes
07346,Viviers,LDVG,M,MAULAVÉ,Christian,VIVIERS EN MARCHE AVEC VOUS,4,0.0,1.0,645.0,22.7,31.65,no
07346,Viviers,LFN,M,BARNIER,Alain,VIVIERS BLEU MARINE,3,0.0,1.0,442.0,15.55,21.69,no
07346,Viviers,LSOC,F,AUTARD,Stéphanie,Rassemblement Démocratique Vivarois,1,0.0,0.0,180.0,6.33,8.83,no
08105,Charleville-Mézières,LUMP,M,RAVIGNON,Boris,CHARLEVILLE-MEZIERES EN ACTION,34,0.0,25.0,9178.0,31.11,54.94,yes
08105,Charleville-Mézières,LSOC,M,PAILLA,Philippe,BATIR NOTRE VILLE ENSEMBLE,7,0.0,6.0,5660.0,19.19,33.88,no
08105,Charleville-Mézières,LFN,M,LUCZKA,Guillaume,CHARLEVILLE-MEZIERES FAIT FRONT,2,0.0,1.0,1868.0,6.33,11.18,no
08174,Floing,LDVD,M,NAUDIN,Francois,AGIR POUR L'AVENIR,2,0.0,0.0,292.0,16.24,22.71,no
08174,Floing,LDVG,F,FRANKINET BIDOT,Catherine,FLOING POUR DEMAIN,3,0.0,0.0,495.0,27.53,38.49,no
08174,Floing,LDVD,F,MEURIE,Dominique,FLOING EN MARCHE,14,0.0,1.0,499.0,27.75,38.8,yes
08328,Nouzonville,LDVG,F,RIBET,Béatrice,NOUZONVILLE AUTREMENT,6,0.0,1.0,1061.0,24.04,42.19,no
08328,Nouzonville,LDVG,M,LECOULTRE,Florian,AGIR ENSEMBLE POUR NOUZONVILLE,22,0.0,3.0,1143.0,25.9,45.45,yes
08328,Nouzonville,LDVG,M,GAIGNIERRE,Jean-Marc,VIVRE À NOUZONVILLE,1,0.0,0.0,311.0,7.05,12.37,no
08363,Revin,LUG,M,ROY,Alain,UN AVENIR POUR REVIN,7,0.0,1.0,1361.0,26.82,47.77,no
08363,Revin,LDVD,M,DURBECQ,Daniel,"PENSONS, VIVONS REVIN",22,0.0,3.0,1488.0,29.33,52.23,yes
08409,Sedan,LSOC,M,HERBILLON,Didier,SEDAN 2020 - LISTE DE GAUCHE ET DE RASSEMBLEMENT,25,0.0,10.0,2918.0,26.49,51.34,yes
08409,Sedan,LFN,M,SAMYN,Eric,SEDAN BLEU MARINE,2,0.0,0.0,714.0,6.48,12.56,no
08409,Sedan,LDVD,M,BONHOMME,Bertrand,SEDAN EN MARCHE,6,0.0,2.0,2052.0,18.63,36.1,no
08420,Signy-le-Petit,LDVG,M,HOLLERTT,David,LISTE DE DEFENSE DES INTERETS COMMUNAUX,1,0.0,0.0,151.0,15.24,22.74,no
08420,Signy-le-Petit,LDVG,M,MARSAIL,Maurice,EN AVANT SIGNY-LE-PETIT,2,0.0,1.0,199.0,20.08,29.97,no
08420,Signy-le-Petit,LDVD,M,SKOCZYPIEC,Jean-Michel,SIGNY-LE-PETIT : LE NOUVEL ELAN,12,0.0,6.0,314.0,31.69,47.29,yes
09157,Laroque-d'Olmes,LDVG,M,MARTY,Jean-Philippe,UN NOUVEL ELAN POUR LAROQUE,3,0.0,0.0,349.0,17.95,25.87,no
09157,Laroque-d'Olmes,LDIV,M,LAFFONT,Patrick,UN TEMPS D'AVANCE POUR LAROQUE,16,0.0,2.0,531.0,27.31,39.36,yes
09157,Laroque-d'Olmes,LDIV,M,VIVANCOS,Jean-Michel,UNION CITOYENNE POUR LAROQUE,4,0.0,1.0,469.0,24.13,34.77,no
09225,Pamiers,LDVD,M,TRIGANO,André,"ANDRE TRIGANO ""L'EXPERIENCE AU SERVICE DE L'AVENIR""",25,0.0,18.0,2673.0,28.12,46.59,yes
09225,Pamiers,LFN,M,DELEGLISE,Aimé,PAMIERS BLEU MARINE,2,0.0,1.0,721.0,7.59,12.57,no
09225,Pamiers,LSOC,M,FAURÉ,Alain,PAMIERS ENSEMBLE,4,0.0,3.0,1364.0,14.35,23.78,no
09225,Pamiers,LFG,M,TEYCHENNÉ,Michel,Michel TEYCHENNÉ PAMIERS AU COEUR-LE RENOUVEAU,2,0.0,2.0,979.0,10.3,17.06,no
09261,Saint-Girons,LSOC,M,MURILLO,François,PLUS LOIN ENSEMBLE,22,0.0,6.0,1433.0,31.63,50.0,yes
09261,Saint-Girons,LDVD,M,GONDRAN,Bernard,VIVRE ENSEMBLE,6,0.0,2.0,1077.0,23.77,37.58,no
09261,Saint-Girons,LPG,F,ANTRAS,Dominique,A SAINT GIRONS L'HUMAIN D'ABORD POUR UNE VILLE SOLIDAIRE ET CREATIVE,1,0.0,0.0,356.0,7.86,12.42,no
09265,Saint-Jean-du-Falga,LDIV,M,ZAMORA,Antonio,SAINT JEAN POUR TOUS,1,0.0,0.0,135.0,6.61,9.51,no
09265,Saint-Jean-du-Falga,LPG,M,STERVINOU,Michel,ENSEMBLE POUR SAINT JEAN,17,0.0,4.0,675.0,33.06,47.57,yes
09265,Saint-Jean-du-Falga,LDIV,M,FERNANDEZ,Patrick,RENOUVEAU SAINT JEAN DU FALGA,5,0.0,1.0,609.0,29.82,42.92,no
09268,Saint-Lizier,LDIV,M,BACQUE,Michel,SAINT-LIZIER AUTREMENT,3,0.0,1.0,274.0,24.82,35.77,no
09268,Saint-Lizier,LDIV,M,DEDIEU,Etienne,TOUJOURS ENSEMBLE POUR SAINT LIZIER,11,0.0,3.0,358.0,32.43,46.74,yes
09268,Saint-Lizier,LDVG,M,LAJOURNADE,Jean,SAINT-LIZIER ENSEMBLE UN NOUVEAU SOUFFLE,1,0.0,0.0,134.0,12.14,17.49,no
10064,Brienne-le-Château,LDVG,M,MATHIEU,Bernard,"BRIENNE, MA VILLE",5,0.0,3.0,575.0,28.01,42.81,no
10064,Brienne-le-Château,LFN,M,FIOT,Didier,BRIENNE FRONT NATIONAL,1,0.0,0.0,165.0,8.04,12.29,no
10064,Brienne-le-Château,LUMP,M,DHUICQ,Nicolas,ENSEMBLE POUR BRIENNE,17,0.0,9.0,603.0,29.37,44.9,yes
10067,Buchères,LSOC,M,FERREBEUF,Francis,POUR L'AVENIR DE BUCHERES,0,0.0,0.0,62.0,5.39,7.4,no
10067,Buchères,LDVD,M,AMAT,Alain,AVENIR ET GESTION POUR BUCHERES,3,0.0,0.0,379.0,32.93,45.23,no
10067,Buchères,LDVG,M,LEBEAU,Daniel,ENSEMBLE POUR BUCHERES,12,0.0,2.0,397.0,34.49,47.37,yes
10081,La Chapelle-Saint-Luc,LUG,M,GIRARDIN,Olivier,UNE VILLE QUI AVANCE,26,0.0,4.0,2049.0,31.64,56.59,yes
10081,La Chapelle-Saint-Luc,LUMP,M,REHN,Yves,ENSEMBLE POUR LA CHAPELLE-SAINT-LUC,7,0.0,1.0,1572.0,24.27,43.41,no
10140,Ervy-le-Châtel,LDIV,M,MERGEY,Jean-Pierre,VIVRE A ERVY-UNE LISTE QUI VOUS RESSEMBLE-UNE LISTE QUI NOUS RASSEMBLE,3,0.0,1.0,251.0,33.42,42.76,no
10140,Ervy-le-Châtel,LDIV,M,BARBUAT,Edgard,MAIN DANS LA MAIN POUR ERVY,0,0.0,0.0,60.0,7.99,10.22,no
10140,Ervy-le-Châtel,LUMP,M,BATAILLE,Roger,ensemble continuons pour votre avenir,12,0.0,3.0,276.0,36.75,47.02,yes
10233,Méry-sur-Seine,LDVG,M,BENOIT,Pierre,LISTE D'UNION POUR LE BIEN ETRE DE NOTRE COMMUNE,1,0.0,0.0,121.0,13.18,18.64,no
10233,Méry-sur-Seine,LDVD,M,LEGRAS,Serge,TOUS UNIS POUR MERY,11,0.0,2.0,290.0,31.59,44.68,yes
10233,Méry-sur-Seine,LDIV,F,DAUVET,Cécile,POUR VOUS ET NOTRE COMMUNE,3,0.0,1.0,238.0,25.93,36.67,no
10268,Nogent-sur-Seine,LDVD,M,NEESER,Thierry,AGIR ET VIVRE ENSEMBLE,4,0.0,2.0,745.0,20.4,30.79,no
10268,Nogent-sur-Seine,LDVG,M,LEVASSEUR,Laurent,L'ESPRIT D'EQUIPE,2,0.0,0.0,310.0,8.49,12.81,no
10268,Nogent-sur-Seine,LDVD,M,FADIN,Hugues,AGIR ENSEMBLE AVEC HUGUES FADIN,21,0.0,6.0,1020.0,27.93,42.15,yes
10268,Nogent-sur-Seine,LFN,M,VINCKIER,Jean-Paul,NOGENT VILLE FRANCAISE,2,0.0,0.0,345.0,9.45,14.26,no
10323,Romilly-sur-Seine,LUG,M,MATHIEU,Pierre,Ensemble pour Romilly ! Liste de la gauche rassemblée,5,0.0,2.0,1674.0,18.83,32.94,no
10323,Romilly-sur-Seine,LFN,M,VERNET,Jean-Patrick,Romilly-sur-Seine ville française,2,0.0,1.0,751.0,8.45,14.78,no
10323,Romilly-sur-Seine,LDVD,M,VUILLEMIN,Eric,ROMILLY LA FORCE D'Y CROIRE,26,0.0,9.0,2657.0,29.89,52.28,yes
10343,Saint-Julien-les-Villas,LDVG,M,CLOOS,Didier,CHANGEONS D'AIR A ST JULIEN,2,0.0,0.0,517.0,9.92,17.77,no
10343,Saint-Julien-les-Villas,LDVD,M,PICARA,Daniel,AGIR ET CONSTRUIRE,2,0.0,0.0,466.0,8.94,16.02,no
10343,Saint-Julien-les-Villas,LDIV,M,VIART,Jean-Michel,AVENIR SAINT JULIEN DEMAIN,20,0.0,2.0,1006.0,19.29,34.58,yes
10343,Saint-Julien-les-Villas,LDVD,M,BAILLY,Jean-Marie,PLUS PROCHE DES SANCEENS,5,0.0,1.0,920.0,17.64,31.63,no
10362,Sainte-Savine,LDVG,M,SAUTREAU,Jean-Luc,HORIZON 2020,1,0.0,0.0,410.0,5.3,10.15,no
10362,Sainte-Savine,LDVD,F,ZELTZ,Anne-Marie,SAINTE SAVINE ENSEMBLE,5,0.0,1.0,1181.0,15.27,29.23,no
10362,Sainte-Savine,LDVD,M,D'HULST,Karl,UNE AMBITION POUR SAINTE-SAVINE,3,0.0,0.0,692.0,8.95,17.12,no
10362,Sainte-Savine,LSOC,M,ARNAUD,Jean-Jacques,SAVIPLUS,24,0.0,3.0,1758.0,22.73,43.5,yes
11069,Carcassonne,LDVD,M,LARRAT,Gérard,NOTRE PARTI C'EST CARCASSONNE,31,0.0,24.0,8121.0,26.63,40.42,yes
11069,Carcassonne,LSOC,M,PEREZ,Jean-Claude,TOUS POUR CARCASSONNE,8,0.0,6.0,7885.0,25.85,39.24,no
11069,Carcassonne,LFN,M,MORIO,Robert,Carcassonne rassemblement bleu marine,4,0.0,3.0,4086.0,13.4,20.34,no
11116,Cuxac-d'Aude,LDVD,M,POCIELLO,Jacques,ACTION CONTINUE,21,0.0,2.0,1281.0,37.15,55.41,yes
11116,Cuxac-d'Aude,LUG,M,ARINO,André,UN COEUR POUR CUXAC D'AUDE,6,0.0,0.0,1031.0,29.9,44.59,no
11202,Leucate,LDVD,M,PRIVAT,Alain,LEUCATE POUR TOUS,3,0.0,0.0,854.0,18.78,25.74,no
11202,Leucate,LFN,F,PHILIPPE,Laure-Emmanuelle,LEUCATE RASSEMBLEMENT BLEU MARINE,2,0.0,0.0,654.0,14.38,19.71,no
11202,Leucate,LUMP,M,PY,Michel,LEUCATE RENOUVEAU 2014,22,0.0,2.0,1810.0,39.81,54.55,yes
11203,Lézignan-Corbières,LDVD,M,GRANAT,Didier,LE RENOUVEAU DE LEZIGNAN-CORBIERES POUR 2014,3,0.0,2.0,903.0,12.52,18.63,no
11203,Lézignan-Corbières,LUG,M,MAIQUE,Michel,LEZIGNAN GAGNANT - LISTE DE GAUCHE - DEMOCRATES ET REPUBLICAINS,26,0.0,22.0,2726.0,37.79,56.25,yes
11203,Lézignan-Corbières,LFN,M,FAIVRE,Maximilien,LEZIGNAN RASSEMBLEMENT BLEU MARINE,4,0.0,3.0,1217.0,16.87,25.11,no
11255,Montredon-des-Corbières,LSOC,M,MELLET,Eric,VIVRE ENSEMBLE A MONTREDON,12,0.0,1.0,437.0,40.09,52.65,yes
11255,Montredon-des-Corbières,LDIV,F,MARHUENDA,Nicole,TOUS POUR MONTREDON,3,0.0,0.0,393.0,36.06,47.35,no
11262,Narbonne,LDVD,M,MOULY,Didier,NOUVEAU NARBONNE 2014,33,0.0,24.0,10815.0,28.38,45.2,yes
11262,Narbonne,LUG,M,BASCOU,Jacques,J'AIME NARBONNE,10,0.0,7.0,10486.0,27.52,43.82,no
11262,Narbonne,LFN,M,PÉRÉA,Jean-Marc,NARBONNE RASSEMBLEMENT BLEU MARINE,2,0.0,1.0,2628.0,6.9,10.98,no
11269,Ouveillan,LDVG,M,CRIBAILLET,Gérard,ENSEMBLE POUR OUVEILLAN,15,0.0,1.0,613.0,37.58,51.91,yes
11269,Ouveillan,LDIV,M,CALLEGARIN,Pierre Philippe,UN NOUVEAU CAP POUR OUVEILLAN,4,0.0,0.0,568.0,34.83,48.09,no
11272,Palaja,LDVG,M,RAMONEDA,Paul,"PALAJA, UNE EQUIPE POUR TOUS",16,0.0,2.0,797.0,45.7,66.53,yes
11272,Palaja,LDVG,F,LECLAIR,Jackie,PALAJA UN VILLAGE D'AVANCE,3,0.0,0.0,401.0,22.99,33.47,no
11285,Peyriac-de-Mer,LDIV,M,ASSENS,Jean-Marie,PEYRIAC À VENIR,3,0.0,0.0,364.0,39.22,45.96,no
11285,Peyriac-de-Mer,LDIV,F,GOUIRY,Catherine,HORIZON PEYRIAC,12,0.0,1.0,428.0,46.12,54.04,yes
11304,Quillan,LDIV,M,MAUGARD,Christian,ENSEMBLE UNE FORCE POUR QUILLAN,5,0.0,3.0,799.0,31.27,39.81,no
11304,Quillan,LDIV,M,CASTEL,Pierre,TOUS POUR QUILLAN,17,0.0,9.0,957.0,37.46,47.68,yes
11304,Quillan,LDIV,M,EL HABCHI,Mohammed,QUILLAN... UN NOUVEAU SOUFFLE,1,0.0,0.0,251.0,9.82,12.51,no
11370,Salles-d'Aude,LSOC,M,CARAGUEL,Alain,AVENIR SALLOIS,2,0.0,0.0,342.0,14.39,19.58,no
11370,Salles-d'Aude,LDVD,M,BUI,Michel,L'ESPRIT D'EQUIPE,3,0.0,0.0,559.0,23.52,32.0,no
11370,Salles-d'Aude,LDIV,M,RIVEL,Jean Luc,"SALLES D'AUDE, UNE PASSION, UN ENGAGEMENT",18,0.0,1.0,846.0,35.59,48.43,yes
11379,Sigean,LDVD,M,JAMMES,Michel,RASSEMBLES POUR UN SIGEAN D'AVANCE,23,0.0,2.0,1649.0,37.36,52.07,yes
11379,Sigean,LDVD,M,LALLEMAND,Serge,SIGEAN D'ABORD,4,0.0,1.0,928.0,21.02,29.3,no
11379,Sigean,LSOC,M,CIRES,Jean Pierre,ENSEMBLE POUR L'AVENIR DE SIGEAN,2,0.0,0.0,590.0,13.37,18.63,no
11397,Trèbes,LFN,M,BARTHÈS,Christophe,TREBES RASSEMBLEMENT BLEU MARINE,3,0.0,0.0,745.0,17.71,23.36,no
11397,Trèbes,LDVG,M,RIBERA,Sebastien,UNIR ET AGIR POUR TREBES,5,0.0,1.0,1192.0,28.33,37.38,no
11397,Trèbes,LUG,M,MENASSI,Eric,VRAIMENT TRÈBES,21,0.0,4.0,1252.0,29.76,39.26,yes
12013,Aubin,LUG,M,MARTINEZ,André,AUBIN OBJECTIF 2020,21,0.0,6.0,1036.0,32.2,49.05,yes
12013,Aubin,LSOC,M,MAZARS,Francis,27 POUR AUBIN,5,0.0,2.0,814.0,25.3,38.54,no
12013,Aubin,LFG,M,GRUSZKA,Denis,VRAIMENT A GAUCHE,1,0.0,0.0,262.0,8.14,12.41,no
12056,Baraqueville,LDVG,F,MARTY,Marie-José,"Baraqueville, Territoire d'Avenir",5,0.0,1.0,780.0,35.5,47.27,no
12056,Baraqueville,LDVD,M,BARBEZANGE,Jacques,R.E.A.G.I.R AUTREMENT AVEC VOUS,18,0.0,2.0,870.0,39.6,52.73,yes
12089,Decazeville,LDIV,M,MARTY,François,"POUR VOUS, UN SOUFFLE NOUVEAU",24,0.0,10.0,1665.0,39.1,60.92,yes
12089,Decazeville,LUG,M,VAUR,Jean-Pierre,REUSSIR DECAZEVILLE,5,0.0,2.0,1068.0,25.08,39.08,no
12145,Millau,LUG,M,DURAND,Guy,Tellement Millau !,6,0.0,3.0,3938.0,23.31,34.94,no
12145,Millau,LUDI,M,RAMONDENC,Philippe,MILLAU CAP 2014,5,0.0,3.0,3207.0,18.99,28.45,no
12145,Millau,LUD,M,SAINT-PIERRE,Christophe,MILLAU A VENIR,24,0.0,14.0,4127.0,24.43,36.61,yes
12202,Rodez,LDVG,M,BERARDI,Bruno,RODEZ CITOYEN,3,0.0,1.0,1487.0,10.03,16.27,no
12202,Rodez,LUG,M,TEYSSEDRE,Christian,ENSEMBLE REUSSIR RODEZ CHRISTIAN TEYSSEDRE,26,0.0,16.0,4433.0,29.91,48.5,yes
12202,Rodez,LUD,M,CENSI,Yves,RODEZ UNI RODEZ EN GRAND AVEC YVES CENSI,6,0.0,4.0,3220.0,21.73,35.23,no
12208,Saint-Affrique,LDVG,F,RAVAILLE,Florence,La SurréaListe : Alternative et Citoyenne,1,0.0,0.0,392.0,6.93,9.57,no
12208,Saint-Affrique,LUMP,M,DAVID,Sébastien,Une nouvelle Dynamique pour Saint- Affrique,6,0.0,3.0,1672.0,29.58,40.8,no
12208,Saint-Affrique,LUG,M,FAUCONNIER,Alain,SAINT-AFFRIQUE UNIE,22,0.0,11.0,2034.0,35.98,49.63,yes
13001,Aix-en-Provence,LFN,F,ROUVIER,Catherine,AIX BLEU MARINE,3,0.0,2.0,5577.0,6.19,10.89,no
13001,Aix-en-Provence,LUMP,F,JOISSAINS MASINI,Maryse,LA FORCE POUR AIX,42,0.0,26.0,26942.0,29.91,52.61,yes
13001,Aix-en-Provence,LSOC,M,BALDO,Edouard,LA DYNAMIQUE EN ACTION,10,0.0,6.0,18687.0,20.75,36.49,no
13002,Allauch,LDVG,M,POVINELLI,Roland,ALLAUCH D'ABORD,28,0.0,6.0,6466.0,37.72,55.07,yes
13002,Allauch,LDIV,F,DESBLANCS,Lucie,ALLAUCH LE RENOUVEAU,2,0.0,0.0,1413.0,8.24,12.03,no
13002,Allauch,LUMP,F,ROBINEAU-CHAILAN,Monique,ENSEMBLE POUR ALLAUCH,2,0.0,0.0,1570.0,9.16,13.37,no
13002,Allauch,LFN,M,GONZALEZ,José,ALLAUCH FAIT FRONT RASSEMBLEMENT BLEU MARINE,3,0.0,1.0,2293.0,13.38,19.53,no
13004,Arles,LUD,M,JUGLARET,Cyril,CHOISISSONS NOTRE AVENIR,6,0.0,3.0,6598.0,17.54,27.19,no
13004,Arles,LFN,M,CHENEL,Pierre,ARLES BLEU MARINE,6,0.0,3.0,6472.0,17.2,26.67,no
13004,Arles,LUG,M,SCHIAVETTI,Hervé,POUR ARLES,33,0.0,17.0,11193.0,29.75,46.13,yes
13005,Aubagne,LUD,M,GAZAY,Gérard,"Ensemble, une nouvelle ambition pour Aubagne",32,0.0,21.0,10738.0,32.68,47.49,yes
13005,Aubagne,LFN,F,MÉLIN,Joëlle,AUBAGNE BLEU MARINE,2,0.0,1.0,2629.0,8.0,11.63,no
13005,Aubagne,LUG,M,FONTAINE,Daniel,"LISTE ARC EN CIEL DE LA GAUCHE UNIE, CITOYENNE, ECOLOGISTE ET DES DEMOCRATES",9,0.0,6.0,9242.0,28.12,40.88,no
13015,Bouc-Bel-Air,LUMP,M,MALLIÉ,Richard,MIEUX VIVRE A BOUC BEL AIR,28,0.0,3.0,4577.0,39.33,69.22,yes
13015,Bouc-Bel-Air,LDVG,F,OBERLINKELS,Marie Christine,BOUC BEL AIR POUR TOUS,5,0.0,0.0,2035.0,17.49,30.78,no
13018,Cabannes,LDVD,F,GIRARD,Nathalie,Cabannes Autrement,5,0.0,1.0,790.0,24.63,36.14,no
13018,Cabannes,LDVG,M,ROUSSET,Jacques,AGIR ENSEMBLE POUR CABANNES,3,0.0,0.0,542.0,16.9,24.79,no
13018,Cabannes,LDVD,M,CHASSON,Christian,ACTION ET CONFIANCE POUR CABANNES,19,0.0,2.0,854.0,26.63,39.07,yes
13028,La Ciotat,LUD,M,BORÉ,Patrick,UNE FORCE POUR L'AVENIR DE LA CIOTAT,30,0.0,11.0,9078.0,32.73,53.0,yes
13028,La Ciotat,LFN,M,FARINA,Yann,LA CIOTAT BLEU MARINE,5,0.0,1.0,4175.0,15.05,24.37,no
13028,La Ciotat,LUG,M,GHENDOUF,Karim,LA CIOTAT NOUS RASSEMBLE,4,0.0,1.0,3876.0,13.97,22.63,no
13033,Ensuès-la-Redonne,LDVG,M,ILLAC,Michel,Michel ILLAC Pour Le Bien Vivre Ensemble,23,0.0,2.0,1827.0,41.64,57.71,yes
13033,Ensuès-la-Redonne,LUD,M,PIERRE,Daniel,ENSEMBLE C'EST POUR LA VILLE,6,0.0,0.0,1339.0,30.52,42.29,no
13041,Gardanne,LFN,M,LEPOITTEVIN,Clément,GARDANNE BLEU MARINE,2,0.0,0.0,1571.0,9.74,15.69,no
13041,Gardanne,LFG,M,MEÏ,Roger,GARDANNE BIVER C'EST ENSEMBLE,25,0.0,4.0,3975.0,24.64,39.7,yes
13041,Gardanne,LDVD,F,CRUVEILLER GIACALONE,Chantal,LISTE D'INTERET COMMUNAL DE GARDANNE ET DE BIVER,1,0.0,0.0,560.0,3.47,5.59,no
13041,Gardanne,LDVG,M,GARELLA,Jean-Brice,TOUS ENSEMBLE POUR NOTRE VILLE,7,0.0,1.0,3906.0,24.21,39.01,no
13043,Gignac-la-Nerthe,LUG,M,AMIRATY,Christian,GIGNAC RASSEMBLEE,22,0.0,2.0,2326.0,29.84,46.9,yes
13043,Gignac-la-Nerthe,LFN,M,TRUBERT,Xavier,Gignac Bleu Marine,3,0.0,0.0,1030.0,13.22,20.77,no
13043,Gignac-la-Nerthe,LDVD,M,DE PIETRO,Christophe,2014 Gignac Autrement,4,0.0,1.0,1603.0,20.57,32.33,no
13046,Gréasque,LDVG,M,RUIZ,Michel,GREASQUE AUTREMENT,21,0.0,1.0,1330.0,40.27,53.26,yes
13046,Gréasque,LSOC,F,MAUREL-CHORDI,Suzanne,BIEN VIVRE A GREASQUE,6,0.0,0.0,1167.0,35.33,46.74,no
13047,Istres,LDVG,M,LEMASSU,Vincent,"Istres, Entressen à Gauche",2,0.0,1.0,2240.0,7.59,10.75,no
13047,Istres,LUMP,M,LEBAN,Michel,PLACE AUX ISTREENS,2,0.0,1.0,2380.0,8.06,11.42,no
13047,Istres,LDVG,M,BERNARDINI,François,"NOUS, SOMMES ISTRES",32,0.0,14.0,9259.0,31.37,44.44,yes
13047,Istres,LFN,M,MEXIS,Adrien,ISTRES BLEU MARINE,7,0.0,3.0,6957.0,23.57,33.39,no
13050,Lambesc,LUD,M,RAMOND,Bernard,POUR QUE VIVE LAMBESC,21,0.0,2.0,2335.0,31.09,44.9,yes
13050,Lambesc,LDVG,M,BUCKI,Jacques,UNIS POUR LAMBESC,6,0.0,0.0,2014.0,26.82,38.72,no
13050,Lambesc,LDIV,M,DECORDE,Jean-Jacques,LAMBESC AVENIR,2,0.0,0.0,852.0,11.34,16.38,no
13051,Lançon-Provence,LUDI,M,RIBAUD,Philippe,TOUS ENSEMBLE POUR LANCON,2,0.0,0.0,848.0,12.35,18.84,no
13051,Lançon-Provence,LUMP,M,MILLE,Michel,EN AVANT LANÇON,24,0.0,3.0,2618.0,38.14,58.15,yes
13051,Lançon-Provence,LDVG,M,PIRIS,Charles,LANÇON DEMAIN,2,0.0,0.0,642.0,9.35,14.26,no
13051,Lançon-Provence,LDVD,M,CASTELLANI,Marcel,LANÇON D'ABORD,1,0.0,0.0,394.0,5.74,8.75,no
13052,Maillane,LDVD,M,SUPPO,Joël,ENSEMBLE AUJOURD'HUI POUR L'AVENIR DE MAILLANE,15,0.0,2.0,699.0,38.6,51.59,yes
13052,Maillane,LDIV,M,SEISSON,Rémy,NOUVELLE ÉQUIPE - NOUVEAU CAP,4,0.0,1.0,656.0,36.22,48.41,no
13053,Mallemort,LDVD,M,FARRO,Dimitri,ENSEMBLE POUR MALLEMORT,5,0.0,1.0,1141.0,23.36,34.77,no
13053,Mallemort,LDVG,F,GENTE-CEAGLIO,Hélène,UNION POUR L'AVENIR DE MALLEMORT,20,0.0,2.0,1199.0,24.54,36.53,yes
13053,Mallemort,LDVD,M,CHABERT,Jean-Pierre,MALLEMORT AVANT TOUT,4,0.0,0.0,942.0,19.28,28.7,no
13055SR01,Marseille Secteur 1,LFN,M,DEMEESTER,Dominique,MARSEILLE BLEU MARINE (1er Secteur),0,1.0,0.0,3670.0,8.5,14.61,no
13055SR01,Marseille Secteur 1,LUG,M,MENNUCCI,Patrick,"Un nouveau cap à Gauche - Socialistes, Front de Gauche, écologistes et société civile marseillaise avec Patrick MENNUCCI",2,5.0,1.0,10175.0,23.57,40.5,no
